Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
  1710,04/05/23 10:01:31,41, 293.2900,  87.5600,1009.3000, 242.1600,0,1
  1711,04/05/23 10:01:53,51, 90.00, 19.80,305.745,137.345,140.243,140.999,136.211,135.420,130.186,122.043,117.457,107.148, 98.545, 90.157, 83.624, 81.618, 77.296, 76.470, 78.674, 80.640, 76.898, 74.273, 73.319, 69.610,216.849,238.511,257.462,275.341,286.424,291.940,293.034,293.815,294.656,294.804,295.357,295.704,295.171,295.677,1
  1712,04/05/23 10:02:10,51, 90.00,160.20,305.750,140.520,143.749,144.571,139.677,139.002,134.501,125.667,123.154,110.825,101.143, 93.459, 87.061, 84.625, 80.493, 78.524, 81.771, 87.285, 79.408, 76.612, 75.323, 72.588,222.299,242.257,260.821,277.489,287.993,292.523,293.068,295.010,294.471,294.500,295.598,295.089,295.083,295.590,1
  1713,04/05/23 10:02:11,41, 293.3300,  86.7200,1009.5000, 242.0100,0,1
  1714,04/05/23 10:02:33,51,135.00, 19.80,305.757,135.431,138.595,139.067,134.278,133.770,129.162,120.843,117.526,105.960, 97.392, 88.936, 82.793, 80.516, 76.482, 74.997, 77.776,110.786, 76.023, 73.669, 72.300, 69.280,216.849,237.338,257.006,275.350,286.902,291.615,293.419,293.875,294.742,294.170,295.721,295.695,295.117,295.530,1
  1715,04/05/23 10:02:52,51,135.00,160.20,305.756,140.581,143.509,143.878,139.371,139.200,133.823,125.186,120.293,110.862,100.664, 94.008, 86.472, 83.950, 80.503, 78.373, 81.006, 82.251, 79.182, 76.704, 74.388, 71.912,222.321,242.468,261.119,277.931,288.071,292.568,293.747,294.451,294.579,294.612,294.983,294.752,295.216,295.451,1
  1716,04/05/23 10:02:52,41, 293.3600,  86.5900,1009.3000, 247.1500,0,1
  1717,04/05/23 10:04:10,41, 293.3600,  86.7200,1009.2000, 245.0900,0,1
  1718,04/05/23 10:04:45,51,  0.00, 19.80,305.750,142.517,145.958,145.899,140.810,140.826,134.803,126.735,121.928,112.133,101.672, 93.465, 87.259, 84.407, 79.755, 78.326, 81.090, 82.853, 78.849, 76.883, 74.522, 72.330,219.759,240.005,259.444,276.042,287.180,292.584,294.133,294.758,294.855,295.580,295.644,295.372,295.394,295.635,1
  1719,04/05/23 10:05:03,51,  0.00, 90.00,305.752, 59.841, 61.834, 62.196, 59.254, 60.195, 57.754, 52.893, 50.688, 44.375, 39.410, 36.422, 33.011, 31.530, 29.530, 30.128, 35.406, 39.535, 37.437, 35.796, 33.591, 29.980,111.802,135.731,160.512,191.401,228.250,259.704,280.528,288.429,291.291,293.598,294.708,294.177,294.529,294.844,1
  1720,04/05/23 10:05:20,51,  0.00,160.20,305.755,137.817,141.178,141.096,136.188,136.358,130.987,123.046,118.307,108.562, 97.578, 90.776, 84.691, 82.164, 77.068, 76.253, 79.381,157.754, 77.825, 75.474, 72.921, 70.247,220.316,240.747,260.378,276.492,287.273,292.417,293.423,294.458,294.106,294.736,294.853,294.524,294.690,294.981,1
  1721,04/05/23 10:05:44,51, 45.00, 19.80,305.755,138.936,142.135,142.744,137.860,137.962,131.648,123.574,119.209,108.954, 98.305, 90.781, 84.658, 81.812, 78.031, 75.609, 78.625, 79.682, 76.997, 74.983, 72.658, 70.304,218.281,238.635,258.473,275.380,287.583,292.524,293.283,294.072,294.827,295.078,295.713,295.011,295.204,295.446,1
  1722,04/05/23 10:06:02,51, 45.00,160.20,305.754,136.861,140.899,140.856,135.930,136.237,130.665,122.588,117.873,108.054, 97.668, 90.631, 84.118, 81.751, 77.152, 75.328, 78.673,124.269, 77.481, 74.644, 72.650, 70.194,220.483,241.289,260.912,276.825,287.511,292.747,293.983,294.484,295.004,294.986,295.489,295.295,295.423,295.356,1
  1723,04/05/23 10:06:03,41, 293.2600,  87.3700,1009.3000, 246.5400,0,1
  1724,04/05/23 10:06:25,51, 90.00, 19.80,305.751,136.701,140.145,139.794,135.234,135.630,130.141,121.894,117.595,107.346, 97.628, 90.053, 83.955, 80.837, 76.665, 74.261, 77.863, 80.593, 76.692, 74.433, 72.980, 69.887,217.327,238.036,257.926,275.083,287.133,292.062,293.186,294.308,294.379,295.311,295.424,294.997,295.551,295.469,1
  1725,04/05/23 10:06:43,51, 90.00,160.20,305.747,142.270,145.873,146.447,141.557,141.341,136.609,127.552,124.367,112.578,102.499, 95.384, 87.627, 85.756, 80.818, 79.472, 82.581, 86.026, 80.151, 77.237, 75.278, 73.875,222.982,242.997,261.700,277.509,287.837,293.041,293.975,294.236,294.834,295.758,296.657,295.060,295.330,295.840,1
  1726,04/05/23 10:06:44,41, 293.2400,  86.9100,1009.6000, 244.0700,0,1
  1727,04/05/23 10:07:06,51,135.00, 19.80,305.748,133.651,137.567,137.752,132.282,133.220,127.587,119.879,116.252,105.375, 95.394, 88.245, 81.873, 79.213, 75.199, 73.633, 77.301,108.756, 75.133, 73.087, 71.228, 69.108,216.433,237.412,257.471,274.453,286.628,292.433,293.711,294.639,294.867,295.669,296.155,295.187,295.496,295.567,1
  1728,04/05/23 10:07:24,51,135.00,160.20,305.748,142.649,146.085,146.089,141.221,141.516,136.039,127.467,122.441,112.742,102.324, 95.064, 87.818, 85.219, 80.014, 78.989, 82.001, 82.124, 79.544, 77.278, 75.875, 73.407,222.921,242.696,262.086,277.510,287.988,292.886,293.405,294.217,295.015,295.476,295.781,294.480,295.545,296.092,1
  1729,04/05/23 10:07:25,41, 293.2700,  86.9100,1009.6000, 264.0100,0,1
  1730,04/05/23 10:08:42,41, 293.2000,  86.9700,1009.5000, 258.4000,0,1
  1731,04/05/23 10:09:17,51,  0.00, 19.80,305.740,142.709,146.314,146.389,141.274,141.249,135.487,127.428,122.081,111.562,101.459, 93.720, 88.533, 84.846, 80.570, 78.805, 81.252, 82.655, 79.354, 77.589, 75.466, 71.638,219.467,239.685,258.687,276.156,287.643,292.283,293.588,294.954,295.390,295.508,294.997,296.035,295.844,295.082,1
  1732,04/05/23 10:09:35,51,  0.00, 90.00,305.736, 61.208, 62.823, 62.965, 60.089, 60.618, 58.795, 53.650, 51.323, 45.387, 40.294, 36.767, 34.091, 31.718, 30.102, 30.603, 36.887, 40.602, 37.976, 36.268, 34.403, 30.638,111.919,135.473,160.412,192.333,228.350,259.649,280.140,288.915,292.385,293.669,293.998,294.817,294.935,294.078,1
  1733,04/05/23 10:09:53,51,  0.00,160.20,305.730,138.715,142.097,142.353,137.367,137.443,131.472,124.102,119.806,108.432, 99.539, 91.877, 85.662, 82.425, 78.242, 76.975, 80.275,159.236, 78.508, 76.684, 73.932, 70.459,220.496,240.446,259.519,276.694,287.672,292.073,293.073,294.177,294.966,295.071,295.284,296.178,295.441,294.496,1
  1734,04/05/23 10:10:16,51, 45.00, 19.80,305.726,140.650,144.218,144.127,139.080,139.474,133.500,125.908,120.689,109.460, 99.839, 91.693, 86.385, 83.417, 79.095, 77.610, 79.927, 81.635, 78.793, 76.376, 73.837, 71.052,218.187,238.291,257.577,274.981,286.896,291.840,293.052,295.156,295.295,295.085,295.089,295.576,294.712,294.247,1
  1735,04/05/23 10:10:34,51, 45.00,160.20,305.720,138.365,141.981,142.119,137.478,137.815,131.686,123.974,119.896,108.790, 99.066, 91.485, 85.940, 82.500, 78.181, 76.632, 79.832,126.551, 78.045, 76.299, 73.610, 70.981,220.826,241.061,260.064,277.142,287.304,292.075,293.255,294.593,294.903,294.914,294.934,295.396,295.766,295.268,1
  1736,04/05/23 10:10:35,41, 293.1600,  87.2600,1009.3000, 237.4700,0,1
  1737,04/05/23 10:10:57,51, 90.00, 19.80,305.714,137.939,141.672,141.660,136.657,136.568,130.736,123.214,118.718,107.643, 98.602, 90.426, 84.780, 81.604, 77.405, 75.556, 78.888, 81.971, 77.099, 75.175, 73.294, 69.539,217.205,237.765,257.327,275.239,286.617,292.064,292.955,294.609,294.839,295.419,294.791,295.367,295.138,294.370,1
  1738,04/05/23 10:11:15,51, 90.00,160.20,305.714,142.980,146.121,146.128,141.315,141.418,135.740,128.301,124.133,112.005,102.196, 95.065, 88.248, 85.248, 80.925, 78.877, 81.715, 87.240, 80.838, 77.504, 75.828, 72.731,221.960,241.986,260.691,277.005,287.188,291.470,292.725,294.849,294.243,295.465,294.615,295.321,295.179,294.357,1
  1739,04/05/23 10:11:16,41, 293.1400,  87.4300,1009.3000, 235.7500,0,1
  1740,04/05/23 10:11:39,51,135.00, 19.80,305.709,132.764,135.987,136.466,131.055,131.539,126.285,118.832,114.338,103.803, 94.775, 86.954, 81.702, 78.039, 75.013, 72.989, 76.668,111.081, 74.661, 72.184, 70.507, 67.048,215.647,236.236,256.405,274.709,286.571,291.692,293.008,294.124,294.584,295.491,294.817,295.148,295.113,294.568,1
  1741,04/05/23 10:11:57,51,135.00,160.20,305.705,146.482,149.741,149.830,145.077,144.826,139.036,131.151,125.503,115.522,105.076, 97.231, 90.138, 87.555, 83.333, 81.029, 84.634, 86.095, 81.981, 80.011, 77.561, 74.699,222.997,242.847,260.492,276.741,288.071,292.253,293.469,294.136,294.706,295.043,294.646,295.127,294.820,294.488,1
  1742,04/05/23 10:11:58,41, 293.1200,  87.4900,1009.6000, 235.4900,0,1
  1743,04/05/23 10:13:16,41, 293.1600,  86.7500,1009.2000, 235.2700,0,1
  1744,04/05/23 10:13:51,51,  0.00, 19.80,305.677,143.149,146.389,146.868,142.132,141.139,136.245,127.830,123.074,112.671,102.746, 93.620, 87.797, 85.626, 80.687, 79.304, 82.367, 82.632, 80.373, 77.596, 75.255, 72.490,220.394,240.115,259.149,276.035,287.703,291.876,293.432,294.728,295.247,295.336,295.873,295.402,295.283,295.371,1
  1745,04/05/23 10:14:08,51,  0.00, 90.00,305.678, 59.770, 62.227, 61.567, 59.438, 59.059, 57.823, 52.636, 50.115, 44.895, 39.554, 36.512, 33.576, 31.894, 29.057, 30.450, 36.507, 40.104, 37.566, 35.715, 34.522, 29.247,111.997,135.450,160.066,191.689,228.109,259.526,279.994,288.950,291.845,293.441,294.004,294.925,294.335,294.440,1
  1746,04/05/23 10:14:26,51,  0.00,160.20,305.680,138.861,141.793,141.678,137.137,136.469,131.729,123.810,119.345,109.198, 99.629, 91.355, 85.964, 83.335, 78.280, 77.019, 80.381,158.642, 78.297, 75.314, 74.308, 70.234,221.455,241.517,259.641,276.293,287.892,292.212,293.343,294.651,294.731,295.168,295.018,295.769,295.015,295.102,1
  1747,04/05/23 10:14:50,51, 45.00, 19.80,305.680,141.553,145.149,144.979,140.398,139.821,134.060,126.189,121.655,111.002,101.065, 92.818, 87.171, 84.529, 79.468, 77.908, 81.066, 82.655, 79.058, 76.470, 74.268, 70.920,219.070,239.212,258.189,274.613,286.523,291.087,293.575,294.124,294.730,295.474,295.466,295.161,294.108,294.983,1
  1748,04/05/23 10:15:08,51, 45.00,160.20,305.675,138.645,142.215,142.467,138.098,137.480,132.157,124.108,120.145,109.327, 99.280, 92.100, 85.426, 83.352, 78.663, 76.879, 80.214,125.712, 78.220, 75.561, 73.428, 70.407,221.383,241.555,260.434,276.682,287.571,291.592,293.615,294.485,294.604,295.391,295.365,294.943,294.600,294.096,1
  1749,04/05/23 10:15:08,41, 293.1800,  87.2400,1009.5000, 234.1600,0,1
  1750,04/05/23 10:15:31,51, 90.00, 19.80,305.672,139.739,143.841,143.566,138.360,137.892,132.795,124.352,119.798,110.465, 99.254, 91.356, 86.195, 82.467, 77.911, 77.636, 80.003, 82.048, 78.155, 76.042, 73.919, 70.106,217.929,238.356,257.146,274.681,286.964,291.074,292.980,294.673,294.399,295.284,294.561,295.280,294.496,294.622,1
  1751,04/05/23 10:15:48,51, 90.00,160.20,305.667,142.485,145.951,146.284,141.694,140.394,135.836,127.463,124.341,112.768,101.900, 94.522, 87.981, 85.969, 80.892, 79.157, 82.229, 86.572, 79.427, 77.547, 75.285, 72.319,223.020,242.142,260.945,276.984,287.482,291.653,293.357,295.058,294.712,295.001,295.052,295.784,294.645,295.262,1
  1752,04/05/23 10:15:49,41, 293.1400,  87.4600,1009.4000, 234.6700,0,1
  1753,04/05/23 10:16:11,51,135.00, 19.80,305.666,134.710,137.659,137.886,133.354,132.369,127.882,119.820,116.447,106.186, 96.315, 88.531, 83.049, 79.913, 76.005, 74.630, 77.480,110.172, 75.612, 73.398, 71.234, 68.364,216.577,237.232,256.613,274.361,286.281,290.957,292.653,294.485,294.994,294.793,295.230,295.183,294.193,294.849,1
  1754,04/05/23 10:16:29,51,135.00,160.20,305.664,146.846,150.160,150.346,145.773,144.782,139.440,131.098,126.761,116.345,105.378, 97.382, 90.560, 87.940, 83.508, 81.335, 84.200, 84.601, 82.150, 79.893, 78.393, 74.126,223.840,243.104,261.422,277.333,288.254,291.169,293.517,294.484,294.908,295.479,295.445,295.443,295.589,295.181,1
  1755,04/05/23 10:16:30,41, 293.1300,  86.8600,1009.4000, 234.4800,0,1
  1756,04/05/23 10:17:48,41, 293.2100,  86.8600,1009.5000, 234.9900,0,1
  1757,04/05/23 10:18:23,51,  0.00, 19.80,305.677,143.134,146.393,147.453,142.255,141.814,136.445,127.684,123.111,112.523,102.041, 94.233, 87.971, 84.531, 81.423, 79.108, 82.311, 82.668, 79.817, 76.903, 75.365, 72.043,219.717,239.923,258.756,275.807,286.918,291.416,293.780,294.348,294.651,295.417,295.629,295.494,294.766,295.769,1
  1758,04/05/23 10:18:40,51,  0.00, 90.00,305.683, 60.042, 62.123, 62.018, 59.371, 59.325, 58.510, 52.666, 50.080, 44.424, 39.697, 36.021, 32.847, 31.664, 29.787, 30.123, 35.610, 40.122, 36.756, 35.862, 34.279, 29.601,111.834,135.225,160.479,191.528,227.910,259.263,280.470,289.012,292.652,293.074,294.448,294.540,294.022,295.205,1
  1759,04/05/23 10:18:58,51,  0.00,160.20,305.685,137.243,141.212,141.202,136.279,136.198,130.917,122.685,118.237,108.747, 98.362, 91.543, 84.735, 81.827, 78.222, 76.602, 79.781,154.125, 78.025, 75.637, 73.605, 70.673,220.791,241.065,260.001,277.132,287.444,291.438,293.817,294.909,295.233,295.946,295.972,295.979,295.759,296.520,1
  1760,04/05/23 10:19:22,51, 45.00, 19.80,305.688,140.109,143.397,144.406,139.259,138.969,133.670,125.173,120.357,110.880,100.170, 92.836, 85.260, 83.565, 79.520, 77.670, 80.090, 81.259, 78.406, 75.572, 74.100, 70.666,218.877,238.662,258.175,275.859,287.082,290.665,293.719,294.876,294.419,295.153,295.394,295.075,294.961,295.926,1
  1761,04/05/23 10:19:40,51, 45.00,160.20,305.689,140.487,143.822,144.535,139.434,138.838,133.906,125.366,121.327,111.218,101.177, 93.756, 86.233, 84.433, 79.910, 78.203, 81.002,130.619, 78.782, 77.213, 74.516, 72.154,221.682,241.838,260.823,277.268,287.975,291.777,294.208,294.859,294.895,295.166,296.353,295.365,295.671,296.459,1
  1762,04/05/23 10:19:41,41, 293.0900,  86.6800,1009.4000, 234.8000,0,1
  1763,04/05/23 10:20:03,51, 90.00, 19.80,305.692,139.744,143.408,143.877,139.182,139.033,133.661,124.989,120.695,110.084,100.290, 92.487, 86.622, 83.171, 79.413, 77.426, 79.975, 82.580, 78.055, 76.122, 74.033, 70.606,218.323,238.573,257.617,275.834,286.525,291.502,294.354,295.105,295.098,295.683,296.347,295.686,295.565,296.121,1
  1764,04/05/23 10:20:21,51, 90.00,160.20,305.690,141.300,145.274,145.731,141.244,140.514,135.098,126.650,123.768,112.154,101.469, 94.748, 86.832, 84.617, 81.086, 78.984, 81.928, 85.575, 79.874, 77.199, 75.741, 72.164,222.432,242.532,261.171,277.379,287.871,291.637,293.894,294.752,295.378,295.114,295.919,295.500,294.814,296.096,1
  1765,04/05/23 10:20:22,41, 293.0800,  87.2200,1009.3000, 235.0500,0,1
  1766,04/05/23 10:20:44,51,135.00, 19.80,305.688,135.675,138.590,139.664,134.402,134.030,129.329,121.135,117.558,106.279, 96.877, 89.577, 83.141, 80.548, 76.552, 74.703, 77.977,110.102, 76.152, 73.462, 72.749, 69.087,216.935,237.288,257.272,274.879,286.741,290.929,293.618,294.845,294.656,295.135,295.619,295.278,295.082,296.004,1
  1767,04/05/23 10:21:02,51,135.00,160.20,305.688,145.451,148.852,149.897,144.569,144.084,138.618,130.042,124.531,114.746,104.714, 96.438, 89.163, 87.059, 82.658, 80.575, 84.017, 84.247, 80.696, 78.457, 76.723, 73.731,223.162,242.962,261.254,277.442,287.478,291.215,293.974,294.249,294.560,295.033,295.031,295.159,295.087,295.267,1
  1768,04/05/23 10:21:03,41, 293.0600,  87.3900,1009.6000, 235.4000,0,1
  1769,04/05/23 10:22:20,41, 293.0500,  87.2000,1009.6000, 235.7400,0,1
  1770,04/05/23 10:22:55,51,  0.00, 19.80,305.667,144.114,148.574,148.201,143.139,142.727,137.149,128.784,123.850,113.627,103.824, 95.347, 88.922, 85.700, 81.821, 80.104, 82.682, 83.264, 80.589, 78.027, 76.104, 72.734,219.958,240.162,259.322,275.667,287.610,292.405,294.364,295.100,294.840,295.890,295.586,296.102,295.752,296.149,1
  1771,04/05/23 10:23:13,51,  0.00, 90.00,305.669, 60.495, 63.256, 63.476, 60.385, 60.089, 58.613, 53.566, 51.102, 45.589, 40.258, 37.260, 33.699, 32.357, 29.933, 31.015, 36.602, 40.169, 37.996, 36.174, 35.349, 30.715,111.668,135.961,160.647,191.781,228.589,260.158,281.256,288.762,291.627,293.362,294.161,294.774,295.378,295.111,1
  1772,04/05/23 10:23:30,51,  0.00,160.20,305.670,137.106,141.132,141.031,136.508,136.538,130.872,122.986,118.921,107.653, 98.844, 90.439, 85.022, 81.956, 77.859, 77.050, 79.722,150.261, 77.466, 75.352, 73.578, 70.152,220.957,240.858,260.146,276.943,288.505,292.406,294.147,295.186,294.440,295.625,295.646,295.985,295.906,295.774,1
  1773,04/05/23 10:23:54,51, 45.00, 19.80,305.670,139.905,143.400,143.375,138.258,137.801,133.004,124.597,119.965,109.472,100.243, 91.865, 85.266, 82.393, 78.210, 76.659, 80.165, 80.742, 77.687, 75.189, 73.655, 70.940,218.212,238.689,258.140,275.668,287.595,292.444,293.915,294.875,295.156,296.076,295.670,295.869,295.762,296.042,1
  1774,04/05/23 10:24:13,51, 45.00,160.20,305.673,139.004,142.843,143.288,138.482,138.071,133.020,124.726,120.391,110.194,100.272, 92.700, 86.052, 83.365, 78.626, 77.622, 80.562,126.040, 78.511, 76.597, 73.386, 71.022,221.234,241.185,260.741,276.938,287.810,292.514,294.627,294.955,293.974,295.527,294.927,295.535,296.189,296.103,1
  1775,04/05/23 10:24:13,41, 293.0700,  86.5500,1009.5000, 239.8500,0,1
  1776,04/05/23 10:24:36,51, 90.00, 19.80,305.673,140.830,144.120,143.735,139.527,139.365,133.365,125.516,120.751,110.762,100.680, 92.823, 86.715, 83.087, 79.553, 78.114, 80.197, 82.733, 78.901, 76.322, 74.727, 71.792,217.873,238.564,258.086,275.441,287.186,292.207,294.435,294.647,295.028,295.867,296.098,295.515,295.671,295.854,1
  1777,04/05/23 10:24:53,51, 90.00,160.20,305.671,141.267,144.983,144.786,140.229,139.755,134.527,126.072,122.709,111.779,101.747, 93.853, 87.075, 84.418, 79.960, 78.775, 80.550, 86.870, 79.424, 76.877, 74.835, 72.433,222.128,241.691,261.212,277.957,288.568,293.179,294.094,295.341,294.306,295.220,296.001,295.772,295.278,295.884,1
  1778,04/05/23 10:24:54,41, 293.1100,  86.2700,1009.3000, 238.9200,0,1
  1779,04/05/23 10:25:17,51,135.00, 19.80,305.666,137.222,141.138,140.678,136.813,135.811,130.479,122.431,119.400,107.799, 98.263, 90.542, 84.726, 80.842, 76.890, 75.786, 78.947,111.487, 77.107, 74.813, 72.773, 70.221,216.835,237.727,257.014,274.686,286.710,291.768,293.721,294.372,294.714,295.351,294.906,295.771,294.881,295.491,1
  1780,04/05/23 10:25:35,51,135.00,160.20,305.662,147.148,150.531,150.855,146.004,145.633,139.823,131.547,126.224,116.555,105.513, 97.551, 90.853, 87.806, 83.476, 82.368, 84.474, 85.816, 81.679, 79.904, 77.896, 75.245,223.097,242.926,261.290,277.780,287.825,292.149,294.099,294.362,294.336,295.481,295.778,295.164,295.413,296.259,1
  1781,04/05/23 10:25:35,41, 293.1300,  86.0300,1009.4000, 236.4300,0,1
  1782,04/05/23 10:26:53,41, 293.2300,  84.6800,1009.3000, 235.6100,0,1
  1783,04/05/23 10:27:28,51,  0.00, 19.80,305.663,142.662,146.413,146.323,141.488,141.565,135.405,127.706,122.659,112.370,102.666, 94.691, 88.074, 84.552, 80.638, 78.378, 81.147, 81.463, 79.673, 77.263, 75.146, 71.612,219.371,240.517,258.922,276.622,287.268,291.927,293.684,294.408,295.027,295.417,295.238,296.047,295.348,295.779,1
  1784,04/05/23 10:27:46,51,  0.00, 90.00,305.663, 60.439, 62.215, 62.607, 60.036, 59.807, 58.556, 53.394, 50.996, 45.836, 39.630, 36.804, 33.765, 32.669, 29.325, 30.444, 36.088, 39.560, 36.745, 36.147, 34.790, 29.429,111.719,135.649,160.175,192.003,227.682,259.640,280.521,288.939,292.373,293.438,294.332,295.057,294.489,295.537,1
  1785,04/05/23 10:28:03,51,  0.00,160.20,305.665,137.927,141.682,141.775,137.026,136.871,131.638,123.339,118.976,108.898, 98.617, 91.967, 85.007, 83.248, 79.113, 76.313, 79.619,146.368, 77.775, 76.083, 73.643, 70.050,220.286,241.638,259.963,277.490,287.789,292.109,293.895,294.653,296.027,295.825,295.085,295.768,295.264,296.858,1
  1786,04/05/23 10:28:27,51, 45.00, 19.80,305.666,140.277,144.796,144.892,139.447,139.989,133.908,125.735,120.881,111.009,101.144, 93.254, 86.995, 84.123, 79.685, 77.458, 80.175, 81.790, 79.001, 77.462, 74.855, 72.028,218.547,239.736,259.035,276.519,286.560,292.236,293.618,294.789,295.753,295.847,295.418,296.248,295.783,296.207,1
  1787,04/05/23 10:28:45,51, 45.00,160.20,305.665,137.714,140.888,141.541,136.189,136.811,130.795,122.674,118.429,108.677, 98.446, 91.009, 84.418, 82.261, 77.398, 76.137, 78.762,124.396, 77.328, 74.907, 73.309, 69.811,220.672,241.780,260.375,277.719,287.753,292.426,293.663,294.544,295.172,295.444,295.808,296.658,296.172,296.235,1
  1788,04/05/23 10:28:46,41, 293.7100,  81.5200,1009.4000, 235.5900,0,1
  1789,04/05/23 10:29:08,51, 90.00, 19.80,305.669,137.849,141.120,141.341,136.691,136.502,130.759,123.066,118.375,108.266, 98.853, 91.004, 84.566, 82.044, 77.136, 75.624, 78.480, 80.640, 77.235, 74.899, 72.875, 69.522,216.825,238.508,258.033,276.331,287.092,291.786,293.572,295.032,295.660,295.735,295.993,296.027,296.099,296.472,1
  1790,04/05/23 10:29:26,51, 90.00,160.20,305.676,140.994,144.481,144.741,140.315,139.989,134.772,125.763,123.773,111.203,101.761, 94.159, 87.129, 84.912, 79.877, 77.848, 81.791, 86.638, 79.642, 77.177, 75.048, 72.205,222.092,242.899,260.982,278.010,288.073,291.599,293.610,295.303,295.111,295.360,295.926,295.867,295.746,296.298,1
  1791,04/05/23 10:29:27,41, 293.8600,  80.7600,1009.3000, 236.0500,0,1
  1792,04/05/23 10:29:49,51,135.00, 19.80,305.674,134.779,138.734,138.659,134.020,133.646,128.622,120.761,117.120,106.486, 96.428, 88.945, 83.382, 80.366, 75.720, 74.509, 77.107,113.598, 76.301, 74.078, 71.946, 68.823,216.237,238.138,257.111,275.595,286.941,291.979,293.726,294.580,295.580,295.866,295.480,296.135,295.762,296.302,1
  1793,04/05/23 10:30:07,51,135.00,160.20,305.677,147.053,150.788,151.260,146.290,145.809,140.033,131.781,126.509,116.893,106.042, 97.880, 90.759, 88.272, 83.484, 81.486, 84.808, 85.005, 82.332, 80.331, 78.222, 74.962,223.102,243.408,261.841,278.377,287.629,292.351,293.677,294.524,295.391,295.177,295.520,295.372,295.416,295.785,1
  1794,04/05/23 10:30:08,41, 293.8700,  81.3000,1009.3000, 236.1000,0,1
  1795,04/05/23 10:31:26,41, 293.8700,  81.6300,1009.4000, 236.7800,0,1
  1796,04/05/23 10:32:01,51,  0.00, 19.80,305.708,143.795,147.407,147.054,142.301,142.138,136.798,127.921,123.786,112.593,103.232, 94.854, 87.599, 85.390, 80.951, 78.754, 82.173, 82.054, 79.357, 77.855, 76.223, 72.836,220.229,240.868,259.358,276.122,287.126,292.131,294.086,295.034,294.914,296.314,296.682,296.326,296.378,296.420,1
  1797,04/05/23 10:32:18,51,  0.00, 90.00,305.714, 61.760, 63.569, 63.391, 60.735, 61.067, 59.347, 54.203, 51.784, 45.077, 40.678, 37.136, 33.697, 32.938, 29.791, 31.067, 36.605, 39.820, 37.204, 36.137, 34.826, 30.771,112.943,136.338,160.284,191.838,228.637,259.807,280.680,289.139,291.613,293.530,294.307,294.981,295.464,295.113,1
  1798,04/05/23 10:32:35,51,  0.00,160.20,305.718,137.140,140.835,141.414,136.204,135.476,131.048,122.679,118.183,108.473, 98.259, 90.406, 84.263, 82.011, 77.336, 75.759, 79.591,149.561, 77.518, 75.396, 73.524, 70.016,220.447,240.722,259.428,276.813,287.830,292.630,294.594,295.088,295.263,295.622,296.047,296.394,296.876,296.251,1
  1799,04/05/23 10:32:59,51, 45.00, 19.80,305.724,139.649,143.552,143.804,138.560,138.376,132.678,124.274,120.190,109.479, 99.956, 91.352, 85.583, 82.853, 78.698, 76.890, 79.390, 80.869, 77.409, 75.712, 74.456, 70.897,217.972,238.928,257.847,275.340,287.193,292.106,294.326,294.742,295.108,295.957,296.293,296.234,296.161,296.531,1
  1800,04/05/23 10:33:17,51, 45.00,160.20,305.729,140.515,143.441,144.185,139.057,139.033,133.834,125.298,121.003,109.958,100.817, 92.617, 85.827, 83.606, 79.147, 77.434, 80.193,124.985, 78.164, 76.628, 74.235, 71.241,221.407,241.557,260.303,277.252,287.437,291.849,293.815,294.693,295.015,295.885,296.275,296.146,296.793,296.391,1
  1801,04/05/23 10:33:18,41, 293.7600,  82.0600,1009.4000, 236.1200,0,1
  1802,04/05/23 10:33:40,51, 90.00, 19.80,305.739,138.285,141.822,141.992,136.959,136.773,131.784,122.887,118.271,107.754, 98.949, 90.556, 84.303, 81.301, 77.447, 75.686, 79.143, 80.982, 76.955, 74.600, 73.280, 70.290,217.477,238.096,257.649,275.341,287.490,292.182,294.188,294.415,294.686,295.478,296.636,295.779,296.564,295.920,1
  1803,04/05/23 10:33:58,51, 90.00,160.20,305.745,143.202,146.402,146.562,141.531,141.546,136.587,127.840,124.949,112.234,103.003, 94.667, 87.671, 85.124, 81.694, 79.635, 82.446, 86.342, 79.410, 78.133, 75.506, 72.520,222.902,242.948,261.223,277.364,287.979,293.116,294.093,294.908,295.333,296.082,296.115,295.557,296.382,295.967,1
  1804,04/05/23 10:33:59,41, 293.7300,  82.3900,1009.3000, 235.7700,0,1
