Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  3566,04/04/23 20:49:56,51,  0.00,160.20,314.514,146.798,150.375,151.409,146.168,146.591,141.118,133.308,128.942,118.950,109.245,102.109, 94.960, 91.900, 88.712, 86.033, 89.216,172.279, 87.732, 84.731, 83.088, 79.098,227.488,245.956,264.367,279.284,289.452,294.477,296.477,297.394,298.242,298.063,299.534,299.944,300.371,299.515,1
  3567,04/04/23 20:50:20,51, 45.00, 19.80,314.500,177.749,182.002,181.915,176.048,176.273,168.851,159.970,153.951,142.733,131.417,122.399,114.723,111.129,107.302,104.218,106.576,106.871,102.820,101.118, 99.587, 95.715,233.910,250.299,266.751,279.513,289.627,295.089,296.126,297.920,297.892,298.246,299.062,299.450,299.546,299.590,1
  3568,04/04/23 20:50:38,51, 45.00,160.20,314.496,144.384,148.099,148.380,143.626,144.176,138.599,130.423,126.545,116.389,106.400, 98.722, 91.950, 88.487, 84.956, 83.242, 86.089,131.444, 84.286, 81.635, 79.740, 75.413,224.766,244.090,263.479,278.886,289.064,294.817,296.388,297.561,298.003,298.892,299.998,299.535,300.450,299.579,1
  3569,04/04/23 20:50:39,41, 302.0200,  65.0400,1007.6000, 245.7500,0,1
  3570,04/04/23 20:51:01,51, 90.00, 19.80,314.494,181.659,185.540,185.835,181.187,181.613,177.517,170.634,165.353,157.078,149.851,144.192,138.726,136.599,134.178,132.290,136.812,138.373,136.718,135.808,135.502,134.138,256.409,267.003,276.316,284.812,290.835,294.422,296.184,297.745,298.353,298.482,299.282,300.272,300.126,299.787,1
  3571,04/04/23 20:51:19,51, 90.00,160.20,314.500,152.314,156.139,156.313,151.493,151.714,145.999,137.198,134.303,122.523,112.129,103.899, 96.130, 93.082, 89.751, 86.436, 89.483, 93.414, 86.593, 84.058, 82.234, 78.161,226.054,245.213,264.424,279.172,290.173,294.810,296.339,298.349,298.056,298.653,299.019,299.428,300.250,299.830,1
  3572,04/04/23 20:51:20,41, 301.9600,  65.0400,1007.6000, 246.0200,0,1
  3573,04/04/23 20:51:42,51,135.00, 19.80,314.511,148.637,152.234,152.913,147.939,147.908,143.220,135.343,131.580,120.671,111.903,104.272, 98.000, 94.658, 91.204, 89.558, 92.642,125.166, 90.713, 87.974, 86.090, 82.579,223.841,242.989,261.867,277.318,288.252,294.334,296.350,297.276,298.176,298.573,298.857,299.409,300.550,299.766,1
  3574,04/04/23 20:52:00,51,135.00,160.20,314.521,219.412,222.572,223.303,220.035,220.515,217.816,214.305,209.463,204.847,197.733,195.956,192.347,191.390,190.453,189.379,193.914,194.928,193.918,194.124,193.975,196.087,269.295,275.086,282.199,287.400,291.023,294.402,296.236,297.525,297.532,299.096,299.742,299.372,300.165,299.067,1
  3575,04/04/23 20:52:00,41, 301.8200,  65.4800,1007.7000, 245.9900,0,1
  3576,04/04/23 20:53:18,41, 302.0900,  63.4500,1007.7000, 244.5800,0,1
  3577,04/04/23 20:53:53,51,  0.00, 19.80,314.498,177.749,181.535,181.983,177.529,176.348,171.273,163.077,158.207,148.174,137.359,129.889,123.782,120.340,116.773,115.552,117.683,118.287,115.891,113.818,113.354,111.403,245.379,258.072,271.111,282.180,289.789,293.078,295.191,297.254,297.832,299.037,299.137,299.590,299.784,299.534,1
  3578,04/04/23 20:54:11,51,  0.00, 90.00,314.486, 64.212, 67.474, 67.721, 63.697, 63.790, 62.413, 56.673, 53.787, 48.531, 42.518, 39.767, 36.293, 34.319, 31.437, 33.188, 38.416, 41.644, 39.816, 37.695, 36.391, 31.127,113.855,136.708,162.906,193.193,229.761,260.910,281.904,291.413,293.180,295.394,296.271,297.081,297.566,298.098,1
  3579,04/04/23 20:54:28,51,  0.00,160.20,314.472,148.948,152.627,152.928,148.144,147.668,143.024,134.994,130.422,121.000,111.151,103.687, 96.849, 93.489, 89.833, 88.421, 90.978,169.158, 88.652, 86.286, 85.518, 81.416,229.275,246.917,264.733,279.643,289.001,292.847,295.544,297.205,297.833,298.615,298.683,298.760,299.254,299.868,1
  3580,04/04/23 20:54:52,51, 45.00, 19.80,314.454,172.255,176.243,176.365,169.975,169.509,162.878,153.922,147.799,136.574,125.181,115.625,108.958,104.213,100.149, 97.381, 99.062, 98.426, 96.088, 93.740, 91.680, 89.156,228.765,246.039,264.047,278.674,288.483,292.854,295.533,297.558,297.912,298.251,299.164,298.901,299.032,299.889,1
  3581,04/04/23 20:55:10,51, 45.00,160.20,314.444,144.870,148.389,148.481,143.770,143.150,138.224,130.398,125.676,116.381,105.771, 98.639, 91.578, 88.212, 84.949, 83.049, 84.857,129.421, 83.931, 81.159, 78.693, 76.181,224.340,243.065,262.581,278.538,289.184,293.486,295.893,297.333,297.883,298.585,299.297,299.202,298.796,299.116,1
  3582,04/04/23 20:55:11,41, 302.1300,  63.9100,1007.6000, 244.5000,0,1
  3583,04/04/23 20:55:33,51, 90.00, 19.80,314.446,167.892,172.073,172.324,166.776,165.752,161.044,152.411,147.744,137.549,127.985,120.189,114.308,110.489,107.225,105.970,107.938,109.414,106.620,105.154,103.878,101.168,236.307,251.589,267.485,280.389,289.316,293.718,295.464,297.314,297.807,298.867,299.008,299.237,299.587,299.589,1
  3584,04/04/23 20:55:51,51, 90.00,160.20,314.454,154.530,158.687,159.029,154.121,153.619,147.964,139.160,136.538,125.029,114.092,105.300, 98.314, 94.509, 90.589, 89.384, 90.851, 93.994, 87.949, 85.137, 83.190, 79.967,226.503,244.926,263.771,279.638,289.869,293.641,295.842,297.969,297.812,298.768,299.438,299.655,299.792,299.944,1
  3585,04/04/23 20:55:52,41, 302.2100,  63.7800,1007.5000, 245.0000,0,1
  3586,04/04/23 20:56:14,51,135.00, 19.80,314.464,154.090,158.333,158.546,153.768,153.362,149.244,141.716,139.445,128.647,120.134,112.063,107.319,103.569, 99.965, 99.331,101.995,132.199,101.413, 99.312, 98.255, 95.203,234.123,249.750,266.626,280.200,289.132,293.019,295.271,297.664,297.399,298.980,298.844,299.138,299.236,299.217,1
  3587,04/04/23 20:56:32,51,135.00,160.20,314.474,231.280,234.645,235.093,232.580,231.855,231.318,228.169,224.085,221.377,215.111,214.980,212.433,210.831,209.854,210.586,213.806,214.594,213.662,214.321,214.758,216.600,272.069,276.456,283.141,287.924,291.682,294.058,295.574,297.866,298.395,298.708,299.682,299.548,299.602,300.092,1
  3588,04/04/23 20:56:33,41, 302.1700,  62.4800,1007.5000, 244.2700,0,1
  3589,04/04/23 20:57:50,41, 301.9800,  62.1600,1007.6000, 245.1200,0,1
  3590,04/04/23 20:58:25,51,  0.00, 19.80,314.416,173.623,177.091,177.830,172.477,172.649,166.255,157.122,152.036,141.320,130.020,120.642,114.619,110.960,106.129,104.695,106.168,106.621,104.432,100.825,100.056, 96.959,235.513,252.421,266.958,280.347,289.593,293.815,295.218,296.423,297.755,298.803,299.401,299.673,300.062,299.736,1
  3591,04/04/23 20:58:43,51,  0.00, 90.00,314.396, 66.993, 68.977, 69.901, 66.279, 66.294, 63.940, 58.508, 55.655, 50.382, 44.098, 40.183, 36.708, 35.278, 32.671, 33.348, 39.511, 42.696, 41.595, 38.382, 36.933, 32.191,113.842,138.179,162.601,193.375,229.312,261.269,281.560,289.471,293.342,295.456,296.076,297.075,296.816,296.732,1
  3592,04/04/23 20:59:00,51,  0.00,160.20,314.371,159.040,161.673,162.798,158.621,158.626,154.192,147.729,144.083,135.806,126.103,119.864,114.540,112.302,109.249,107.694,111.054,200.195,110.803,109.554,109.118,106.796,248.199,261.154,273.032,283.819,290.734,293.638,295.064,296.465,298.074,298.246,299.245,299.325,299.912,299.677,1
  3593,04/04/23 20:59:24,51, 45.00, 19.80,314.343,170.772,174.039,174.495,168.442,168.570,160.571,152.172,146.301,135.068,122.727,113.293,106.533,103.159, 98.079, 95.352, 97.416, 98.409, 94.345, 91.381, 90.138, 86.889,225.812,244.554,262.213,277.810,288.783,293.423,295.071,296.382,298.164,298.273,298.563,299.664,299.417,299.862,1
  3594,04/04/23 20:59:41,51, 45.00,160.20,314.326,144.938,148.270,148.723,144.029,144.324,138.485,130.657,126.530,116.737,106.207, 98.083, 91.839, 89.075, 84.449, 83.292, 85.865,124.637, 83.448, 81.130, 79.452, 75.727,223.846,244.196,262.715,278.052,288.800,293.570,294.939,296.169,297.838,298.512,299.285,299.290,299.041,299.666,1
  3595,04/04/23 20:59:42,41, 302.0200,  64.4900,1007.6000, 244.8900,0,1
  3596,04/04/23 21:00:04,51, 90.00, 19.80,314.316,159.878,162.925,163.767,157.836,157.545,150.435,141.456,136.673,126.072,114.617,105.466, 98.802, 95.488, 91.092, 88.875, 90.844, 91.906, 87.799, 85.421, 84.552, 80.641,222.416,242.159,260.484,277.435,288.964,293.536,295.470,295.955,297.008,298.995,298.768,299.178,299.518,298.937,1
  3597,04/04/23 21:00:22,51, 90.00,160.20,314.312,160.815,163.898,164.876,160.269,161.243,153.900,145.368,143.577,131.933,120.737,110.938,104.746,101.504, 96.272, 95.390, 95.866,100.546, 94.159, 91.243, 89.259, 84.914,227.321,246.147,263.845,279.354,290.093,294.209,295.529,296.468,297.737,298.837,299.434,299.701,299.330,299.516,1
  3598,04/04/23 21:00:23,41, 301.8900,  65.4500,1007.5000, 246.3500,0,1
  3599,04/04/23 21:00:45,51,135.00, 19.80,314.315,145.036,147.882,148.484,143.627,143.432,138.257,130.454,127.290,117.072,106.722, 98.590, 92.886, 90.281, 85.833, 84.144, 87.238,120.261, 85.402, 83.121, 81.325, 78.111,222.435,242.689,260.878,277.323,288.379,293.449,294.854,296.432,298.087,298.265,298.428,299.140,298.937,299.487,1
  3600,04/04/23 21:01:04,51,135.00,160.20,314.315,223.687,226.104,227.272,224.817,224.898,222.666,218.889,214.968,211.880,204.956,204.126,201.655,201.034,199.335,199.563,202.806,204.520,204.019,205.098,205.466,207.969,271.953,277.368,282.259,287.287,290.913,294.129,295.149,296.027,297.900,298.730,299.165,299.769,299.364,299.425,1
  3601,04/04/23 21:01:04,41, 301.8200,  65.5800,1007.6000, 246.2300,0,1
  3602,04/04/23 21:02:21,41, 301.8600,  66.2300,1007.4000, 247.7200,0,1
  3603,04/04/23 21:02:56,51,  0.00, 19.80,314.254,170.650,173.672,173.731,168.730,168.431,162.315,152.769,147.632,135.569,124.300,114.757,108.270,104.042, 99.356, 97.149, 98.497, 98.458, 96.016, 93.085, 91.140, 87.418,228.357,247.033,263.687,279.074,288.244,293.665,296.115,297.047,298.698,298.502,298.789,300.045,298.850,298.775,1
  3604,04/04/23 21:03:14,51,  0.00, 90.00,314.233, 70.309, 71.684, 71.569, 67.641, 68.400, 66.544, 59.831, 57.456, 50.805, 45.111, 41.455, 38.561, 35.846, 33.476, 34.599, 39.617, 44.414, 40.950, 39.450, 37.380, 32.694,115.515,139.396,163.653,193.952,229.587,261.416,282.466,290.128,293.977,295.163,295.187,297.323,296.880,297.132,1
  3605,04/04/23 21:03:32,51,  0.00,160.20,314.210,162.195,165.445,166.359,162.590,161.999,158.821,151.024,148.906,138.880,130.302,124.364,119.569,116.940,113.042,112.716,116.293,196.315,116.596,114.299,113.865,111.611,247.695,261.125,273.135,283.261,290.189,293.739,295.976,296.691,297.947,298.371,298.447,299.100,298.128,298.594,1
  3606,04/04/23 21:03:56,51, 45.00, 19.80,314.185,170.947,174.194,174.776,168.470,168.260,162.282,152.608,147.671,135.402,124.111,114.339,107.679,103.446, 98.997, 96.970, 98.733, 99.266, 95.459, 93.371, 91.708, 87.690,227.663,246.158,263.370,278.134,288.147,293.523,296.238,296.609,297.969,298.270,299.136,298.889,298.809,299.202,1
  3607,04/04/23 21:04:14,51, 45.00,160.20,314.175,146.384,148.561,149.563,145.513,145.338,140.762,131.658,131.151,117.497,107.643, 98.770, 93.233, 89.050, 85.426, 83.492, 86.302,127.071, 84.742, 82.023, 80.009, 76.558,224.962,244.853,263.185,278.713,288.886,293.584,296.150,297.256,298.162,298.081,298.833,300.047,299.180,299.348,1
  3608,04/04/23 21:04:14,41, 302.0200,  66.3400,1007.4000, 246.6100,0,1
  3609,04/04/23 21:04:37,51, 90.00, 19.80,314.166,166.143,168.943,169.464,163.818,163.718,158.225,148.362,144.277,132.929,122.394,113.122,107.394,103.646, 99.669, 97.432, 99.923,101.406, 97.975, 95.753, 94.172, 91.400,231.407,249.414,265.553,279.328,288.661,293.707,296.236,297.636,297.859,298.798,298.947,299.412,298.830,299.129,1
  3610,04/04/23 21:04:55,51, 90.00,160.20,314.163,167.253,169.470,169.821,167.018,166.932,161.182,151.799,151.061,138.914,129.484,119.583,114.270,110.029,105.208,105.096,104.509,109.295,103.938,100.629, 98.907, 94.049,227.219,246.451,264.293,279.060,288.577,293.557,295.625,297.139,297.901,298.660,298.755,299.375,298.801,298.949,1
  3611,04/04/23 21:04:56,41, 302.0500,  65.0400,1007.4000, 246.4100,0,1
  3612,04/04/23 21:05:18,51,135.00, 19.80,314.168,148.428,151.783,151.859,147.271,146.542,142.877,134.302,131.731,120.552,111.229,103.676, 98.148, 94.306, 90.151, 89.026, 92.214,123.212, 91.202, 88.463, 87.047, 83.965,227.731,246.600,263.544,278.246,288.139,292.847,295.313,296.720,297.342,297.294,297.978,298.880,298.228,297.984,1
  3613,04/04/23 21:05:36,51,135.00,160.20,314.176,207.524,210.565,211.018,207.434,207.230,204.751,198.586,194.332,187.578,179.019,175.606,171.371,168.989,167.558,167.294,170.909,172.310,170.974,170.998,171.325,172.343,264.197,271.829,279.125,285.503,289.842,293.883,295.268,296.376,297.671,297.771,298.743,298.643,298.778,297.458,1
  3614,04/04/23 21:05:37,41, 302.1400,  64.1900,1007.5000, 245.5400,0,1
  3615,04/04/23 21:06:55,41, 301.9800,  63.1800,1007.5000, 246.8500,0,1
  3616,04/04/23 21:07:30,51,  0.00, 19.80,314.143,165.236,168.996,169.591,163.979,163.862,157.550,147.759,142.656,131.971,120.278,110.910,104.201,100.096, 95.446, 92.570, 95.529, 95.021, 92.055, 89.372, 87.137, 83.863,225.728,245.137,262.961,279.484,289.272,293.420,295.854,296.858,297.719,298.921,298.614,299.324,299.647,299.366,1
  3617,04/04/23 21:07:47,51,  0.00, 90.00,314.130, 70.908, 72.626, 73.347, 69.838, 69.583, 67.178, 61.043, 58.913, 51.390, 46.009, 42.728, 39.320, 36.833, 34.517, 34.659, 40.624, 44.811, 42.351, 39.224, 38.007, 33.202,115.621,138.974,163.769,194.822,230.809,262.226,282.075,290.246,293.292,295.231,295.833,296.673,297.832,297.719,1
  3618,04/04/23 21:08:05,51,  0.00,160.20,314.115,163.526,166.888,167.488,163.878,163.488,160.386,153.307,149.253,140.817,132.164,126.980,121.605,119.024,116.054,114.773,118.761,200.425,118.040,116.560,115.619,114.862,242.351,256.585,270.973,282.597,291.115,293.815,295.969,296.738,297.428,298.613,298.225,298.759,298.847,299.635,1
  3619,04/04/23 21:08:29,51, 45.00, 19.80,314.094,173.839,177.519,177.632,172.242,172.008,165.595,156.432,150.534,139.826,128.638,119.952,112.951,108.648,104.876,102.459,104.252,105.074,101.604, 99.536, 97.751, 94.604,231.731,249.036,265.646,280.114,289.728,294.011,295.529,296.537,297.669,298.865,298.892,299.800,299.049,299.444,1
  3620,04/04/23 21:08:48,51, 45.00,160.20,314.084,145.056,148.981,148.871,144.864,144.763,139.759,130.934,127.031,116.728,107.357, 99.202, 92.711, 89.521, 84.847, 83.097, 86.513,126.798, 84.625, 81.632, 79.875, 76.813,224.059,243.929,263.112,279.214,289.894,294.222,295.832,296.368,296.995,298.431,298.888,298.962,300.019,299.631,1
  3621,04/04/23 21:08:49,41, 301.9600,  62.9100,1007.6000, 252.2200,0,1
  3622,04/04/23 21:09:11,51, 90.00, 19.80,314.082,164.125,167.839,167.755,162.216,162.261,155.768,145.963,140.969,129.766,118.943,109.620,102.101, 99.254, 94.268, 91.751, 94.239, 95.312, 91.556, 88.378, 86.948, 84.305,224.448,243.245,261.865,277.941,289.030,293.542,295.719,296.285,296.920,298.245,298.137,300.012,299.383,300.200,1
  3623,04/04/23 21:09:28,51, 90.00,160.20,314.087,178.475,181.410,180.453,177.810,177.835,172.740,163.108,163.409,152.805,145.106,136.140,130.118,127.220,123.328,122.435,123.133,128.388,122.068,121.078,119.542,113.686,242.166,256.537,270.787,282.893,290.352,294.000,295.893,296.933,297.645,298.139,298.996,299.685,299.902,299.752,1
  3624,04/04/23 21:09:29,41, 301.8900,  63.3200,1007.6000, 247.3900,0,1
  3625,04/04/23 21:09:51,51,135.00, 19.80,314.098,152.933,156.438,156.696,152.601,152.550,147.674,139.423,135.990,126.093,116.242,108.692,103.322, 99.748, 95.646, 94.049, 97.121,127.388, 96.259, 93.827, 92.325, 90.302,232.320,248.968,265.446,280.407,290.261,294.240,295.949,296.825,298.157,298.885,299.414,299.272,299.347,300.174,1
  3626,04/04/23 21:10:09,51,135.00,160.20,314.103,192.506,195.871,196.412,192.378,192.121,186.585,178.336,173.759,165.222,155.929,149.152,143.090,140.283,136.786,135.509,138.552,139.736,137.573,135.805,135.477,134.884,254.145,265.227,275.616,284.753,291.480,293.995,295.889,297.268,297.870,299.114,298.404,299.541,300.037,300.208,1
  3627,04/04/23 21:10:10,41, 301.8700,  62.6200,1007.7000, 247.5900,0,1
  3628,04/04/23 21:11:28,41, 302.0800,  63.1800,1007.7000, 249.9400,0,1
  3629,04/04/23 21:12:03,51,  0.00, 19.80,314.083,165.677,169.382,169.466,164.175,163.795,157.809,148.627,143.535,131.353,120.269,111.421,103.825, 99.563, 96.066, 92.885, 95.707, 95.475, 91.780, 89.369, 87.906, 83.460,225.951,244.993,262.790,278.291,289.107,293.235,296.291,297.249,298.264,299.295,299.264,300.347,299.587,300.404,1
  3630,04/04/23 21:12:20,51,  0.00, 90.00,314.080, 72.523, 74.706, 74.797, 71.107, 71.624, 69.294, 62.948, 59.972, 53.014, 47.139, 43.889, 40.118, 36.902, 35.433, 36.089, 42.181, 45.228, 41.753, 40.537, 38.947, 33.769,117.073,140.530,164.446,195.534,231.208,261.537,282.367,290.230,293.462,295.427,296.540,297.598,297.371,297.750,1
  3631,04/04/23 21:12:38,51,  0.00,160.20,314.075,160.937,164.249,164.659,161.320,160.967,158.093,150.780,147.430,139.399,131.451,126.306,120.861,118.538,116.181,114.998,119.264,215.618,118.943,118.652,117.789,116.838,253.870,265.757,276.301,285.646,291.593,294.189,296.371,297.335,297.723,299.882,300.180,299.983,299.607,300.270,1
  3632,04/04/23 21:13:01,51, 45.00, 19.80,314.073,177.494,181.006,181.044,176.129,175.755,169.913,160.918,155.357,144.703,134.024,125.530,118.879,114.477,111.241,109.235,111.404,111.621,108.822,107.014,105.438,102.774,241.225,255.579,269.737,281.799,290.692,294.154,296.095,296.967,298.425,299.035,299.129,300.746,299.746,300.657,1
  3633,04/04/23 21:13:19,51, 45.00,160.20,314.069,148.603,152.340,152.266,147.788,147.696,142.479,134.581,129.613,119.578,109.684,101.825, 95.326, 91.037, 88.037, 85.166, 88.131,129.957, 85.361, 83.998, 81.382, 78.059,226.157,245.500,263.939,279.480,290.348,294.343,296.968,297.916,298.445,299.062,299.812,300.915,299.609,300.509,1
  3634,04/04/23 21:13:20,41, 302.0700,  63.5100,1007.6000, 274.2100,0,1
  3635,04/04/23 21:13:43,51, 90.00, 19.80,314.067,169.868,173.822,174.035,168.629,168.293,161.978,152.156,146.795,135.277,123.913,115.584,107.946,104.040,100.342, 97.534, 99.132,100.218, 95.771, 93.709, 91.523, 88.827,227.896,246.376,263.809,278.840,288.806,293.184,296.798,296.808,298.345,299.802,299.519,300.366,299.507,300.628,1
  3636,04/04/23 21:14:01,51, 90.00,160.20,314.067,187.721,190.560,189.467,187.251,187.103,184.381,175.239,175.700,164.860,159.906,153.914,146.763,144.760,142.655,139.281,142.083,148.549,139.361,141.135,139.078,135.026,271.082,277.681,283.014,287.687,291.879,294.659,296.591,297.848,297.997,300.032,300.038,300.548,300.072,300.804,1
  3637,04/04/23 21:14:02,41, 302.0000,  63.5100,1007.7000, 277.1500,0,1
  3638,04/04/23 21:14:24,51,135.00, 19.80,314.068,152.506,156.800,156.628,151.807,151.457,146.793,138.200,135.779,124.299,114.478,107.277,101.308, 97.209, 94.615, 92.206, 95.435,129.568, 93.060, 92.263, 90.508, 86.893,230.292,247.506,264.388,279.358,288.922,293.656,296.070,296.737,298.337,298.933,299.165,300.846,299.615,300.228,1
  3639,04/04/23 21:14:42,51,135.00,160.20,314.068,181.427,185.141,185.267,180.384,180.026,174.269,165.101,159.947,149.837,138.838,131.900,124.303,120.509,117.170,114.662,117.718,118.249,115.566,113.349,111.774,109.616,242.613,256.998,270.862,282.245,290.683,293.734,296.986,296.869,298.784,299.139,299.936,300.250,299.840,300.704,1
  3640,04/04/23 21:14:42,41, 301.8800,  63.5600,1007.8000, 269.4700,0,1
  3641,04/04/23 21:15:59,41, 301.8500,  63.9400,1007.8000, 285.2400,0,1
  3642,04/04/23 21:16:35,51,  0.00, 19.80,314.004,165.334,168.451,168.842,163.649,163.572,157.840,148.762,143.134,131.886,120.820,111.412,104.452,100.306, 96.598, 94.108, 95.911, 95.755, 93.489, 90.199, 87.789, 84.595,226.190,245.124,262.970,277.777,288.608,293.481,295.469,297.237,298.213,298.627,298.241,298.827,298.783,299.809,1
  3643,04/04/23 21:16:52,51,  0.00, 90.00,313.999, 74.510, 76.917, 76.540, 73.226, 73.042, 71.297, 65.052, 61.506, 55.179, 49.105, 45.369, 41.419, 39.826, 37.744, 37.968, 43.418, 47.072, 44.413, 42.529, 41.577, 36.419,121.616,144.213,168.419,197.698,232.434,262.115,282.276,290.796,294.074,295.859,296.002,296.628,297.167,297.534,1
  3644,04/04/23 21:17:09,51,  0.00,160.20,313.986,155.706,158.657,159.590,155.736,154.904,151.675,143.715,139.309,130.797,121.181,114.676,109.234,106.294,103.099,101.220,104.437,188.109,103.232,101.625,100.683, 98.163,235.739,251.992,267.006,280.602,289.077,293.123,294.748,296.907,297.375,297.849,297.918,298.345,298.520,298.796,1
  3645,04/04/23 21:17:33,51, 45.00, 19.80,313.982,187.096,190.748,190.951,186.814,186.219,181.634,174.132,169.050,160.016,150.549,143.519,138.388,134.806,132.237,130.792,133.374,134.415,133.287,131.494,130.839,129.151,253.815,264.595,275.326,284.008,289.903,293.498,295.453,296.884,297.332,298.832,298.392,298.578,298.948,299.015,1
  3646,04/04/23 21:17:51,51, 45.00,160.20,313.984,149.032,151.696,151.698,147.755,147.437,143.199,134.551,129.647,120.189,110.227,102.159, 95.642, 92.430, 88.274, 86.352, 89.093,139.138, 86.731, 84.153, 82.313, 79.627,225.760,244.941,263.067,278.380,288.390,293.150,295.175,296.854,297.394,298.348,298.751,298.705,298.949,299.309,1
  3647,04/04/23 21:17:52,41, 302.0800,  64.0000,1007.9000, 289.8200,0,1
  3648,04/04/23 21:18:14,51, 90.00, 19.80,313.990,174.554,178.237,178.103,173.078,172.121,166.057,156.719,151.265,140.030,128.192,119.399,111.840,108.495,103.542,100.749,102.342,104.083,100.850, 97.165, 96.036, 92.750,229.675,247.504,264.020,278.613,288.937,293.352,295.707,297.491,297.474,298.721,298.239,299.089,299.124,299.683,1
  3649,04/04/23 21:18:32,51, 90.00,160.20,313.995,192.816,195.268,194.029,192.060,191.470,190.970,183.514,181.002,171.977,166.042,161.091,152.867,151.958,150.856,146.591,151.750,159.044,148.887,150.304,149.833,147.467,264.868,271.466,279.252,285.259,290.013,293.584,295.146,297.290,297.096,297.826,297.979,298.290,298.121,298.373,1
  3650,04/04/23 21:18:33,41, 301.9700,  65.0100,1007.9000, 285.3800,0,1
  3651,04/04/23 21:18:55,51,135.00, 19.80,314.000,153.875,157.326,157.440,152.914,152.448,147.439,139.158,135.417,124.805,114.632,106.228,100.564, 97.207, 93.105, 91.264, 94.268,122.257, 92.250, 89.400, 88.579, 85.813,225.817,244.171,261.506,277.652,288.962,292.791,295.472,297.060,297.252,297.976,298.676,298.229,298.230,299.223,1
  3652,04/04/23 21:19:13,51,135.00,160.20,314.002,177.334,180.982,181.362,176.863,175.824,171.136,161.973,156.257,146.267,135.248,127.315,120.336,116.330,112.778,110.132,112.420,113.482,110.577,107.951,106.998,104.582,239.532,255.157,269.366,281.655,290.269,294.161,295.582,297.516,297.905,298.548,298.136,297.948,299.036,299.471,1
  3653,04/04/23 21:19:14,41, 301.7400,  64.7700,1008.0000, 287.9900,0,1
  3654,04/04/23 21:20:31,41, 301.4300,  66.9300,1008.0000, 289.0800,0,1
  3655,04/04/23 21:21:06,51,  0.00, 19.80,313.892,168.065,171.538,172.257,166.417,165.985,159.637,150.433,145.445,134.140,123.729,114.782,105.997,102.369, 98.777, 95.384, 97.568, 97.134, 94.225, 92.110, 89.340, 86.709,227.120,245.261,263.110,278.496,289.009,293.922,295.678,297.032,297.399,298.315,299.027,299.476,299.640,299.520,1
  3656,04/04/23 21:21:23,51,  0.00, 90.00,313.875, 77.470, 79.218, 79.569, 74.882, 75.839, 73.129, 65.568, 62.977, 55.738, 50.346, 46.514, 42.247, 40.155, 37.852, 38.102, 43.097, 46.839, 43.843, 42.389, 40.583, 36.077,118.232,141.482,166.181,195.908,231.272,261.817,282.371,289.730,292.781,294.671,296.126,297.156,297.973,298.407,1
  3657,04/04/23 21:21:41,51,  0.00,160.20,313.858,158.286,161.428,162.143,157.163,157.248,153.615,145.455,142.073,132.677,124.204,117.501,111.562,108.376,105.316,103.991,106.984,191.685,105.252,104.253,103.294,101.617,240.867,256.097,270.459,281.905,290.442,294.247,296.017,296.968,297.800,298.421,299.652,299.474,299.799,300.039,1
  3658,04/04/23 21:22:05,51, 45.00, 19.80,313.831,184.695,187.803,188.176,183.268,183.355,178.365,170.638,165.515,156.306,146.989,139.776,133.101,130.573,127.312,125.655,127.963,129.071,126.937,125.548,123.658,124.212,242.966,256.578,270.615,281.955,290.004,294.030,295.854,297.386,297.747,298.033,299.493,299.500,299.461,300.043,1
  3659,04/04/23 21:22:23,51, 45.00,160.20,313.813,150.254,153.142,154.258,149.048,149.319,144.068,135.621,131.775,121.477,111.915,103.739, 96.606, 93.155, 89.846, 87.895, 89.316,133.636, 87.816, 85.667, 83.131, 79.993,225.749,245.241,264.268,278.974,289.613,293.898,296.207,296.964,298.374,298.560,299.781,298.829,299.808,300.352,1
  3660,04/04/23 21:22:24,41, 301.4800,  66.5300,1007.9000, 288.5800,0,1
