Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
  1901,04/09/23 11:05:05,51,  0.00, 90.00,305.746, 63.763, 65.910, 65.840, 62.696, 62.339, 60.115, 55.487, 52.158, 46.574, 41.298, 37.441, 34.262, 33.326, 32.772, 33.341, 38.420, 41.200, 39.048, 38.710, 36.458, 27.929,113.576,136.788,161.278,192.259,229.130,260.213,281.244,289.016,291.634,293.293,294.110,294.627,294.656,295.236,1
  1902,04/09/23 11:05:22,51,  0.00,160.20,305.751,150.883,153.716,154.715,149.082,148.701,142.458,133.645,128.847,118.836,108.191, 98.884, 92.054, 89.945, 86.022, 85.262, 87.105,164.394, 83.683, 82.714, 80.498, 74.082,223.227,242.883,261.258,276.816,288.472,292.149,294.088,294.475,294.988,295.421,296.288,295.674,296.416,296.624,1
  1903,04/09/23 11:05:45,51, 45.00, 19.80,305.764,146.796,150.111,150.403,144.547,144.301,138.271,129.557,124.573,114.551,103.998, 95.259, 89.154, 86.538, 83.579, 82.204, 83.542, 83.877, 81.413, 80.506, 77.870, 71.405,219.933,240.069,258.766,275.565,287.144,292.596,293.335,294.083,295.054,295.236,295.947,295.670,295.924,296.513,1
  1904,04/09/23 11:06:03,51, 45.00,160.20,305.775,150.144,153.079,153.851,147.976,148.088,141.767,132.885,128.080,117.839,106.977, 98.534, 91.585, 88.891, 85.184, 84.119, 86.134,133.775, 82.979, 81.611, 79.695, 73.215,223.761,243.131,261.388,277.440,288.093,292.540,294.029,294.640,295.192,295.765,296.073,295.738,296.008,296.151,1
  1905,04/09/23 11:06:04,41, 293.8700,  85.8900,1010.2000, 238.7500,0,1
  1906,04/09/23 11:06:26,51, 90.00, 19.80,305.791,145.662,148.902,148.992,143.266,143.421,136.960,128.536,123.671,113.903,103.706, 95.501, 88.206, 86.237, 82.943, 81.756, 83.519, 84.305, 81.217, 79.518, 78.222, 70.956,219.172,239.118,258.247,275.878,287.309,292.414,293.933,294.672,295.229,295.593,296.853,295.760,296.337,296.509,1
  1907,04/09/23 11:06:44,51, 90.00,160.20,305.803,152.445,155.456,156.352,150.627,150.147,143.959,135.356,130.791,119.774,108.955,100.242, 92.755, 91.151, 87.312, 85.910, 87.895, 91.993, 84.393, 83.319, 80.323, 74.367,224.754,244.140,262.320,277.644,288.187,292.579,293.960,294.693,295.315,295.213,295.553,295.872,296.625,296.549,1
  1908,04/09/23 11:06:45,41, 293.9000,  85.7300,1010.1000, 239.6000,0,1
  1909,04/09/23 11:07:07,51,135.00, 19.80,305.820,145.679,149.043,149.302,143.749,143.627,137.383,129.126,124.747,113.461,103.288, 94.711, 88.289, 85.597, 83.151, 81.633, 83.527,113.702, 80.843, 79.529, 77.394, 71.398,219.137,239.734,258.762,275.677,286.812,292.524,294.078,294.740,295.184,295.567,296.194,296.070,296.346,297.028,1
  1910,04/09/23 11:07:25,51,135.00,160.20,305.831,152.189,155.157,155.808,150.114,149.727,143.679,134.963,129.476,119.598,108.839,100.558, 93.114, 90.670, 86.729, 85.385, 87.144, 86.249, 84.543, 83.411, 80.150, 74.911,224.822,244.201,262.625,277.862,288.982,292.767,294.180,295.013,295.159,295.856,296.487,295.919,295.731,296.971,1
  1911,04/09/23 11:07:26,41, 293.9600,  85.3200,1010.1000, 239.7900,0,1
  1912,04/09/23 11:08:44,41, 294.0400,  84.8900,1010.2000, 239.1400,0,1
  1913,04/09/23 11:09:18,51,  0.00, 19.80,305.894,146.680,150.114,149.930,144.768,144.440,138.011,129.646,124.724,114.398,103.884, 94.830, 88.722, 86.173, 83.464, 82.011, 84.141, 83.967, 81.387, 79.638, 78.026, 71.042,220.189,241.234,259.865,276.272,288.214,292.625,294.262,295.316,294.882,295.347,295.887,295.528,296.032,296.191,1
  1914,04/09/23 11:09:36,51,  0.00, 90.00,305.905, 64.266, 66.139, 66.810, 63.078, 63.060, 60.997, 56.158, 54.199, 46.974, 41.711, 38.224, 33.669, 32.938, 32.627, 33.656, 38.727, 41.251, 38.602, 38.456, 37.292, 28.632,113.022,137.487,162.018,193.131,229.045,260.878,281.267,289.536,292.062,293.955,295.281,293.908,295.103,294.989,1
  1915,04/09/23 11:09:53,51,  0.00,160.20,305.916,151.165,154.930,155.564,149.677,149.315,143.101,134.988,130.335,118.678,107.846, 99.707, 92.344, 89.553, 87.457, 85.342, 87.890,164.179, 83.427, 82.691, 80.952, 74.516,223.208,243.437,261.633,277.626,288.058,292.998,294.309,294.853,294.861,295.873,295.674,294.956,296.057,295.616,1
  1916,04/09/23 11:10:16,51, 45.00, 19.80,305.932,145.824,149.167,149.399,144.032,143.264,136.832,129.599,124.232,113.485,103.152, 94.884, 87.790, 85.616, 83.276, 81.167, 83.353, 82.946, 80.789, 78.930, 78.037, 70.609,219.277,239.910,258.472,275.936,287.679,292.420,294.138,294.741,295.009,296.049,295.576,295.300,296.204,295.927,1
  1917,04/09/23 11:10:34,51, 45.00,160.20,305.943,150.095,153.404,154.035,148.600,148.470,141.867,133.898,129.513,117.936,107.190, 99.110, 91.683, 89.137, 86.809, 85.089, 86.866,130.262, 83.426, 82.149, 80.943, 74.389,223.774,243.333,261.617,277.906,288.296,292.667,294.149,295.735,294.378,295.992,295.420,295.203,295.908,296.151,1
  1918,04/09/23 11:10:35,41, 294.2100,  84.2100,1010.2000, 239.7700,0,1
  1919,04/09/23 11:10:57,51, 90.00, 19.80,305.963,145.669,148.773,148.626,143.919,143.606,137.401,129.183,124.555,113.729,103.095, 94.934, 87.770, 85.843, 82.922, 81.318, 83.443, 83.893, 81.154, 79.034, 77.622, 71.523,218.672,239.671,258.976,275.793,287.850,292.351,294.351,295.113,295.293,295.957,295.959,295.216,295.231,296.014,1
  1920,04/09/23 11:11:15,51, 90.00,160.20,305.980,151.758,154.471,155.845,150.175,149.897,143.708,135.150,131.980,118.981,107.748, 99.723, 92.191, 90.113, 87.372, 85.366, 87.494, 91.765, 84.169, 83.261, 80.894, 75.159,223.991,244.028,262.288,277.904,288.860,292.689,293.993,295.085,294.614,295.707,296.598,295.497,296.328,295.700,1
  1921,04/09/23 11:11:15,41, 294.2400,  83.7500,1010.2000, 239.5200,0,1
  1922,04/09/23 11:11:38,51,135.00, 19.80,306.002,145.806,149.549,150.190,144.733,144.278,138.045,130.197,125.097,114.119,103.359, 95.223, 87.791, 85.982, 83.593, 81.643, 83.463,111.250, 80.503, 79.495, 78.281, 71.524,218.325,239.275,258.266,275.735,286.978,292.468,294.172,294.516,294.417,295.910,295.828,295.302,295.345,295.767,1
  1923,04/09/23 11:11:56,51,135.00,160.20,306.022,151.899,155.048,155.478,149.832,149.309,143.019,135.075,129.354,118.934,107.558, 99.719, 92.303, 90.389, 87.262, 85.134, 87.325, 86.738, 83.376, 82.333, 80.972, 74.539,223.812,243.759,262.714,278.317,288.334,293.102,294.478,295.864,295.486,295.687,295.900,295.920,295.739,296.767,1
  1924,04/09/23 11:11:57,41, 294.3000,  83.9400,1010.3000, 239.6900,0,1
  1925,04/09/23 11:13:14,41, 294.3800,  83.4500,1010.2000, 239.4500,0,1
  1926,04/09/23 11:13:49,51,  0.00, 19.80,306.116,146.515,150.308,150.125,144.686,144.436,138.649,129.016,124.521,114.295,103.590, 95.197, 88.017, 86.024, 82.629, 81.632, 84.226, 82.720, 80.995, 79.697, 77.196, 71.079,220.840,240.579,259.213,276.996,287.031,291.887,294.388,295.089,296.201,295.353,296.877,296.749,296.549,296.156,1
  1927,04/09/23 11:14:06,51,  0.00, 90.00,306.127, 65.327, 67.370, 67.266, 63.719, 64.428, 61.792, 54.901, 53.995, 47.663, 41.605, 38.399, 33.945, 33.545, 32.156, 34.288, 38.533, 42.285, 39.120, 38.987, 37.253, 28.659,113.819,137.460,162.219,193.163,229.144,259.873,281.221,289.334,293.498,293.045,295.048,294.779,295.184,294.447,1
  1928,04/09/23 11:14:24,51,  0.00,160.20,306.135,151.558,154.911,154.927,148.611,149.052,143.048,133.154,128.848,118.340,107.558, 99.482, 92.019, 89.517, 86.790, 85.472, 87.101,169.774, 84.576, 82.109, 80.504, 74.345,223.517,242.889,261.372,277.870,287.905,292.163,294.118,294.808,295.896,295.335,296.967,296.085,296.172,295.610,1
  1929,04/09/23 11:14:47,51, 45.00, 19.80,306.146,146.788,150.008,150.169,143.924,144.410,138.316,128.846,124.652,114.167,103.794, 95.320, 88.179, 86.166, 83.088, 81.664, 83.647, 83.258, 81.483, 79.326, 77.547, 71.395,220.373,240.104,258.567,276.364,287.277,292.050,294.435,294.333,296.092,295.614,296.543,296.455,296.116,295.949,1
  1930,04/09/23 11:15:05,51, 45.00,160.20,306.153,150.722,154.242,154.015,149.241,148.893,142.968,133.422,129.763,118.709,106.944, 99.323, 92.000, 90.071, 86.556, 85.953, 87.495,132.313, 85.336, 82.864, 80.735, 73.836,224.478,243.303,261.569,278.236,287.650,291.709,294.474,295.250,296.150,295.311,296.638,296.400,296.194,295.902,1
  1931,04/09/23 11:15:06,41, 294.3600,  83.6700,1010.3000, 239.6100,0,1
  1932,04/09/23 11:15:28,51, 90.00, 19.80,306.166,145.653,149.712,149.678,143.354,144.292,138.388,129.290,124.739,114.237,103.700, 94.869, 88.826, 85.820, 83.305, 81.631, 83.894, 84.886, 81.156, 79.599, 78.093, 71.406,220.143,239.590,258.691,276.004,287.156,291.578,294.672,294.856,296.401,295.640,296.610,296.356,296.934,296.090,1
  1933,04/09/23 11:15:46,51, 90.00,160.20,306.177,152.616,155.754,156.099,150.286,151.182,144.517,134.877,131.796,120.104,109.114,100.147, 93.060, 91.008, 87.803, 85.933, 88.053, 90.124, 85.634, 84.447, 81.648, 74.993,225.328,243.871,262.034,278.076,287.775,291.752,293.912,294.843,296.159,295.525,296.093,296.346,296.019,295.569,1
  1934,04/09/23 11:15:46,41, 294.4200,  83.3500,1010.3000, 240.1800,0,1
  1935,04/09/23 11:16:09,51,135.00, 19.80,306.197,146.570,149.726,149.525,143.710,144.553,137.794,128.394,124.933,114.064,103.148, 95.068, 88.221, 85.755, 82.830, 81.974, 83.493,111.555, 81.755, 78.844, 77.340, 71.118,219.358,239.000,257.907,275.879,286.321,291.604,294.294,294.593,296.116,295.594,296.584,297.330,296.879,295.921,1
  1936,04/09/23 11:16:27,51,135.00,160.20,306.213,152.503,156.302,155.741,150.105,150.698,144.203,134.391,129.505,119.021,107.934,100.109, 92.271, 90.397, 87.574, 85.671, 87.752, 87.144, 85.096, 83.331, 81.646, 74.611,225.135,243.838,262.374,278.395,287.956,292.751,294.540,295.003,296.158,295.385,296.549,296.797,297.152,295.928,1
  1937,04/09/23 11:16:28,41, 294.4300,  83.1300,1010.2000, 240.0400,0,1
  1938,04/09/23 11:17:45,41, 294.4700,  83.2400,1010.3000, 239.3600,0,1
  1939,04/09/23 11:18:20,51,  0.00, 19.80,306.283,148.270,151.012,151.524,145.012,145.512,139.394,130.829,125.210,114.847,104.624, 95.665, 89.315, 86.725, 84.348, 82.784, 84.240, 84.055, 81.213, 80.492, 78.337, 71.583,220.610,241.103,259.722,276.507,287.409,291.936,294.639,294.214,295.938,295.599,296.194,296.715,296.975,297.184,1
  1940,04/09/23 11:18:37,51,  0.00, 90.00,306.301, 65.773, 67.389, 67.307, 63.336, 64.312, 62.591, 56.484, 53.515, 48.230, 41.300, 38.181, 34.991, 33.626, 33.262, 34.370, 38.952, 41.934, 40.050, 38.385, 37.273, 28.750,113.161,137.114,161.792,192.732,229.229,260.373,281.333,288.655,291.967,292.771,294.173,295.146,295.468,296.590,1
  1941,04/09/23 11:18:55,51,  0.00,160.20,306.312,153.057,155.711,156.144,150.191,150.308,144.355,135.405,130.266,119.469,109.216, 99.946, 93.592, 90.959, 88.116, 85.558, 88.461,169.870, 85.019, 83.672, 81.651, 75.303,223.327,242.697,261.925,277.451,288.235,291.903,294.180,295.206,295.571,295.514,295.910,296.624,296.658,296.785,1
  1942,04/09/23 11:19:18,51, 45.00, 19.80,306.328,146.469,149.524,149.544,143.189,143.848,137.674,129.413,123.893,113.991,103.038, 94.697, 88.375, 85.890, 83.232, 81.512, 84.176, 83.482, 81.465, 79.167, 77.883, 70.729,219.547,240.288,259.384,275.861,287.153,292.226,294.645,295.092,295.951,295.444,296.531,296.491,297.119,297.170,1
  1943,04/09/23 11:19:35,51, 45.00,160.20,306.342,151.095,153.660,154.609,148.442,148.824,142.626,134.500,129.603,118.495,107.693, 98.822, 92.615, 89.788, 86.779, 85.409, 87.586,137.161, 84.632, 82.407, 80.438, 74.279,223.840,243.331,261.956,278.150,288.516,292.504,294.814,295.009,295.785,295.967,296.155,296.280,297.084,297.272,1
  1944,04/09/23 11:19:36,41, 294.7000,  82.1200,1010.4000, 240.5900,0,1
  1945,04/09/23 11:19:58,51, 90.00, 19.80,306.362,145.525,148.526,148.337,142.541,143.134,136.592,128.190,123.233,112.993,102.287, 94.268, 87.780, 85.341, 82.661, 80.702, 83.186, 83.800, 80.859, 78.338, 76.599, 70.309,218.900,239.251,258.726,275.727,286.979,292.010,294.176,294.263,295.125,295.145,295.927,296.006,296.275,296.416,1
  1946,04/09/23 11:20:16,51, 90.00,160.20,306.385,152.182,155.194,155.968,149.525,149.804,143.605,134.782,131.494,119.278,108.531, 99.394, 92.913, 90.550, 87.155, 85.213, 86.894, 90.631, 84.537, 82.594, 81.218, 74.311,224.114,243.974,262.321,277.843,287.911,292.842,294.577,294.809,296.162,296.058,296.090,296.345,296.716,297.508,1
  1947,04/09/23 11:20:17,41, 294.7500,  81.7400,1010.3000, 239.7800,0,1
  1948,04/09/23 11:20:39,51,135.00, 19.80,306.413,146.378,149.571,149.868,144.186,144.363,138.356,129.088,125.237,114.374,103.661, 94.790, 88.663, 85.968, 82.720, 80.949, 83.098,107.052, 80.845, 79.413, 77.083, 71.005,218.670,239.787,258.966,275.580,287.105,291.327,294.462,294.199,295.672,295.089,295.523,296.032,296.372,296.283,1
  1949,04/09/23 11:20:57,51,135.00,160.20,306.434,153.072,156.517,156.436,150.647,150.701,144.302,135.346,130.092,119.834,108.608,100.177, 93.509, 90.587, 87.576, 85.812, 88.244, 87.838, 84.914, 83.664, 80.886, 75.205,224.518,244.370,262.515,278.086,288.252,292.263,294.418,294.730,295.809,295.302,296.147,296.165,296.828,297.071,1
  1950,04/09/23 11:20:58,41, 294.7500,  81.9000,1010.4000, 240.5400,0,1
  1951,04/09/23 11:22:15,41, 294.8300,  82.3900,1010.3000, 240.0100,0,1
  1952,04/09/23 11:22:50,51,  0.00, 19.80,306.571,148.164,151.434,152.002,145.789,146.072,139.096,130.328,124.976,114.815,104.990, 96.290, 88.722, 86.461, 82.747, 82.195, 84.734, 84.215, 81.558, 80.496, 78.228, 72.109,220.852,240.706,259.850,276.064,287.875,292.057,293.863,294.421,294.778,296.118,297.013,296.432,297.045,296.508,1
  1953,04/09/23 11:23:08,51,  0.00, 90.00,306.590, 64.957, 67.290, 67.833, 63.728, 64.299, 61.020, 55.748, 53.246, 46.991, 41.795, 37.862, 33.814, 32.858, 32.034, 33.935, 39.080, 41.810, 39.371, 38.922, 37.671, 28.850,113.605,136.938,162.359,192.784,229.255,260.170,280.952,288.293,291.710,293.693,294.420,294.418,295.484,294.873,1
  1954,04/09/23 11:23:26,51,  0.00,160.20,306.610,150.704,154.337,155.165,148.754,148.925,142.627,133.748,128.783,118.390,107.909, 98.760, 91.307, 89.642, 86.080, 84.363, 87.020,165.785, 84.319, 82.662, 79.909, 74.133,223.473,243.019,261.411,277.600,288.121,292.214,294.199,294.343,295.532,296.374,297.644,296.401,296.895,297.214,1
  1955,04/09/23 11:23:49,51, 45.00, 19.80,306.634,145.606,149.395,149.922,144.014,143.636,137.428,128.948,123.986,112.565,103.188, 94.106, 87.765, 85.225, 81.175, 80.351, 83.242, 83.245, 80.851, 79.329, 76.649, 70.409,219.808,240.022,259.343,276.036,287.869,292.687,293.698,294.843,295.065,296.117,297.035,296.714,296.934,296.325,1
  1956,04/09/23 11:24:06,51, 45.00,160.20,306.652,150.307,153.788,154.258,148.434,148.801,142.104,133.518,128.904,117.783,108.056, 98.583, 91.463, 89.581, 85.235, 84.248, 87.398,134.403, 84.859, 82.300, 80.464, 74.486,224.013,243.080,262.092,277.427,288.832,292.256,294.036,294.189,295.558,296.241,296.839,296.185,297.294,296.541,1
  1957,04/09/23 11:24:07,41, 295.0500,  81.3000,1010.3000, 240.4200,0,1
  1958,04/09/23 11:24:29,51, 90.00, 19.80,306.689,145.301,148.726,149.204,143.656,143.601,137.023,128.258,123.357,112.366,103.096, 94.169, 87.195, 84.940, 81.967, 80.652, 83.057, 84.374, 81.282, 78.580, 77.192, 70.990,219.476,239.119,258.820,275.485,287.930,292.497,293.798,294.273,295.510,296.283,296.480,296.154,296.510,296.774,1
  1959,04/09/23 11:24:47,51, 90.00,160.20,306.717,152.185,155.475,155.764,150.333,150.445,143.912,135.532,131.195,118.841,108.736, 99.511, 91.943, 90.369, 86.388, 85.322, 88.140, 91.397, 85.334, 83.626, 80.909, 74.851,225.002,244.013,262.378,278.649,289.054,292.944,294.609,294.530,295.524,296.703,296.823,295.807,296.548,297.274,1
  1960,04/09/23 11:24:48,41, 295.2100,  80.3300,1010.4000, 240.3400,0,1
  1961,04/09/23 11:25:10,51,135.00, 19.80,306.754,145.982,149.601,150.413,144.214,144.449,137.293,129.708,124.992,113.341,104.381, 94.642, 87.833, 85.923, 82.204, 81.343, 83.576,112.305, 81.123, 79.777, 76.628, 70.996,219.212,239.027,258.183,275.613,287.579,291.932,294.123,294.452,295.199,295.728,296.938,296.700,296.135,296.476,1
  1962,04/09/23 11:25:28,51,135.00,160.20,306.784,152.494,156.571,156.764,150.629,150.539,143.646,135.358,129.647,119.340,108.913, 99.809, 92.379, 90.182, 86.346, 85.653, 87.736, 87.844, 85.349, 83.494, 80.553, 74.763,225.098,244.203,262.853,278.335,289.187,292.689,293.962,294.757,295.082,295.960,297.013,296.662,296.971,296.306,1
  1963,04/09/23 11:25:29,41, 295.2400,  80.6000,1010.4000, 240.0900,0,1
  1964,04/09/23 11:26:47,41, 295.2000,  81.4400,1010.4000, 240.0700,0,1
  1965,04/09/23 11:27:21,51,  0.00, 19.80,306.926,147.646,151.304,151.872,146.787,146.235,140.032,131.036,125.900,115.953,104.638, 96.154, 90.047, 87.813, 84.898, 82.898, 85.190, 84.953, 82.050, 80.632, 79.012, 73.063,221.285,240.606,260.112,276.501,287.385,293.045,294.231,295.802,295.753,295.608,296.714,296.345,296.653,296.215,1
  1966,04/09/23 11:27:39,51,  0.00, 90.00,306.944, 65.007, 67.284, 67.143, 63.861, 63.920, 61.904, 56.302, 54.363, 48.242, 41.714, 37.881, 34.294, 33.858, 33.140, 34.972, 39.012, 41.047, 40.090, 38.516, 37.414, 29.079,114.050,137.419,162.728,193.099,229.522,261.049,281.384,289.042,292.998,293.921,294.248,295.001,295.770,295.229,1
  1967,04/09/23 11:27:56,51,  0.00,160.20,306.959,149.494,153.898,153.711,148.585,148.254,141.879,132.968,128.318,118.729,107.037, 98.556, 91.335, 88.747, 86.447, 84.754, 87.043,163.038, 84.434, 82.349, 80.450, 74.042,223.782,243.111,261.735,277.318,288.584,292.674,294.153,295.243,296.037,295.941,296.927,296.460,297.063,296.461,1
  1968,04/09/23 11:28:19,51, 45.00, 19.80,306.984,146.132,150.160,150.008,144.907,144.391,138.324,129.190,124.480,114.707,103.376, 94.732, 88.704, 86.253, 82.960, 82.327, 83.633, 83.514, 81.091, 80.012, 77.669, 71.357,219.839,240.146,259.396,275.801,287.539,292.879,294.410,295.181,295.774,296.619,296.374,296.576,296.571,296.244,1
  1969,04/09/23 11:28:37,51, 45.00,160.20,307.001,150.250,153.669,153.821,148.961,148.509,142.555,133.164,129.601,119.101,107.652, 98.888, 91.820, 89.678, 87.209, 85.916, 87.262,135.627, 84.357, 82.218, 80.737, 74.205,224.365,243.641,262.212,277.916,288.510,292.658,293.932,295.216,295.556,295.624,296.329,297.051,297.263,296.370,1
  1970,04/09/23 11:28:38,41, 295.3100,  81.3800,1010.4000, 240.5100,0,1
  1971,04/09/23 11:29:00,51, 90.00, 19.80,307.026,145.187,148.986,149.249,143.670,143.498,136.855,128.409,123.610,113.719,103.103, 94.217, 88.642, 85.626, 82.529, 82.238, 83.085, 83.642, 80.973, 79.075, 76.852, 71.020,218.939,239.602,258.543,275.234,287.363,292.785,293.970,294.743,295.419,295.651,295.941,296.400,297.107,295.895,1
  1972,04/09/23 11:29:18,51, 90.00,160.20,307.042,151.432,154.881,155.127,150.723,149.886,143.652,134.963,132.013,119.947,108.268, 99.870, 92.660, 90.732, 87.386, 86.136, 87.787, 90.880, 84.849, 83.419, 80.704, 75.257,225.100,244.504,262.528,278.024,288.389,293.373,294.722,295.252,296.297,295.737,296.367,295.967,296.716,296.155,1
  1973,04/09/23 11:29:18,41, 295.3800,  81.0800,1010.5000, 240.5600,0,1
  1974,04/09/23 11:29:41,51,135.00, 19.80,307.070,145.556,149.551,149.505,144.340,144.050,137.296,129.497,125.459,114.112,102.620, 95.089, 88.339, 86.140, 82.832, 82.098, 82.876,111.579, 79.949, 79.027, 77.652, 70.805,219.279,239.522,258.685,275.462,287.753,292.927,294.099,294.894,295.637,296.323,296.301,296.580,296.818,296.004,1
  1975,04/09/23 11:29:58,51,135.00,160.20,307.096,152.462,156.066,156.438,151.414,150.714,144.400,135.417,130.135,119.692,108.399,100.404, 92.670, 90.575, 87.603, 86.322, 88.049, 87.780, 85.269, 83.069, 81.643, 74.917,224.471,243.731,261.991,277.457,287.950,292.741,294.405,294.572,295.398,295.672,296.856,296.719,296.450,296.154,1
  1976,04/09/23 11:29:59,41, 295.4300,  80.8900,1010.4000, 240.2200,0,1
  1977,04/09/23 11:31:17,41, 295.5600,  81.3800,1010.4000, 239.3300,0,1
  1978,04/09/23 11:31:52,51,  0.00, 19.80,307.235,147.369,151.153,151.621,145.573,145.936,138.895,131.350,125.356,115.421,104.779, 95.314, 89.350, 86.809, 84.452, 82.905, 84.414, 84.718, 82.174, 80.928, 78.773, 72.163,220.793,240.551,260.146,276.584,287.735,291.811,293.995,296.183,295.480,295.872,296.945,296.426,296.620,297.521,1
  1979,04/09/23 11:32:10,51,  0.00, 90.00,307.251, 65.011, 66.392, 67.571, 63.630, 63.843, 61.150, 56.458, 53.139, 47.827, 41.954, 37.330, 34.106, 33.679, 33.276, 34.087, 38.147, 41.972, 39.082, 38.717, 37.116, 29.070,113.388,136.594,161.879,192.896,229.334,260.779,281.260,290.108,292.152,293.425,295.440,294.836,294.975,296.186,1
  1980,04/09/23 11:32:27,51,  0.00,160.20,307.267,149.041,152.405,153.396,147.476,147.305,141.057,132.755,127.643,116.935,106.506, 97.607, 90.424, 88.667, 85.339, 83.315, 85.696,159.287, 83.305, 82.018, 80.101, 73.517,222.656,242.190,261.564,277.439,288.182,292.585,294.108,296.051,295.415,295.988,297.245,296.311,296.826,297.532,1
  1981,04/09/23 11:32:51,51, 45.00, 19.80,307.287,145.611,149.217,149.683,143.693,143.479,137.154,129.017,123.058,114.066,102.819, 93.765, 86.698, 85.267, 82.231, 79.854, 82.693, 83.424, 81.053, 78.853, 76.958, 70.842,219.059,239.353,258.819,275.749,287.986,292.290,293.739,296.023,295.918,295.836,296.637,296.064,296.497,297.470,1
  1982,04/09/23 11:33:08,51, 45.00,160.20,307.302,150.100,152.939,153.678,148.228,148.320,141.938,133.400,128.305,117.805,106.599, 98.456, 91.282, 89.002, 86.466, 84.452, 86.154,137.277, 83.098, 82.509, 80.359, 74.196,223.114,243.549,262.651,277.586,288.416,292.919,294.192,296.128,295.934,295.452,297.209,297.736,296.852,297.700,1
  1983,04/09/23 11:33:09,41, 295.6200,  81.2200,1010.3000, 239.1300,0,1
  1984,04/09/23 11:33:31,51, 90.00, 19.80,307.322,148.772,152.063,153.137,146.731,147.381,140.494,133.283,127.605,118.135,107.206, 98.683, 92.057, 90.071, 86.844, 85.876, 86.029, 88.650, 84.793, 82.960, 80.374, 74.647,218.442,239.660,258.725,275.908,288.100,292.544,294.681,296.168,296.597,295.825,297.243,296.763,297.064,297.855,1
  1985,04/09/23 11:33:49,51, 90.00,160.20,307.337,151.239,154.856,155.693,149.515,150.146,142.777,135.257,131.507,118.904,107.711, 99.454, 92.160, 89.831, 87.044, 84.765, 86.883, 91.117, 84.925, 83.319, 80.680, 74.869,224.523,244.309,262.678,278.413,288.368,292.749,294.529,295.967,295.847,295.866,297.231,297.302,297.295,297.651,1
  1986,04/09/23 11:33:50,41, 295.6000,  80.8700,1010.3000, 239.1100,0,1
  1987,04/09/23 11:34:12,51,135.00, 19.80,307.363,144.517,148.227,148.585,142.841,143.054,136.895,128.351,124.054,112.680,102.609, 93.435, 87.107, 85.031, 81.897, 80.587, 82.304,105.627, 80.231, 79.673, 77.251, 70.313,218.328,239.310,259.223,275.498,287.938,292.355,294.457,296.602,295.981,296.250,297.241,297.253,296.907,298.007,1
  1988,04/09/23 11:34:30,51,135.00,160.20,307.382,152.922,156.414,157.501,150.863,150.995,144.181,135.798,130.290,120.135,109.193,100.502, 93.061, 90.663, 88.112, 86.238, 87.958, 88.139, 84.918, 83.000, 82.175, 75.587,224.572,244.354,262.908,278.287,288.910,292.516,294.119,296.045,295.979,295.989,297.367,296.582,296.670,297.702,1
  1989,04/09/23 11:34:31,41, 295.6000,  81.0600,1010.3000, 238.9000,0,1
  1990,04/09/23 11:35:48,41, 295.6700,  81.2200,1010.4000, 238.9200,0,1
  1991,04/09/23 11:36:23,51,  0.00, 19.80,307.495,147.391,149.826,150.432,144.682,144.281,137.948,130.147,125.185,113.667,103.558, 95.198, 87.816, 85.731, 83.228, 81.902, 84.373, 83.721, 81.624, 79.674, 77.679, 71.421,221.188,240.366,259.649,276.209,287.586,292.474,294.884,294.903,295.594,296.275,296.011,296.394,295.831,296.316,1
  1992,04/09/23 11:36:41,51,  0.00, 90.00,307.507, 65.008, 66.985, 67.132, 63.229, 63.494, 61.604, 55.841, 54.330, 47.062, 40.887, 38.405, 34.112, 33.649, 32.399, 33.932, 38.965, 42.008, 39.326, 38.544, 37.139, 28.873,113.653,136.792,162.315,193.670,229.734,260.786,281.441,289.576,293.353,293.941,294.897,295.260,295.072,295.133,1
  1993,04/09/23 11:36:58,51,  0.00,160.20,307.521,148.828,152.567,152.511,146.667,145.876,140.192,132.423,128.233,116.514,105.923, 97.868, 90.425, 88.084, 85.112, 83.702, 85.288,161.503, 83.377, 81.454, 80.041, 73.408,223.060,242.866,261.816,277.986,288.303,292.891,294.291,295.120,296.122,296.307,295.898,296.300,296.185,296.426,1
