Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  3098,04/01/23 18:04:40,51,  0.00,160.20,313.339,143.805,147.574,147.239,143.970,143.770,140.229,132.643,128.601,119.373,109.544,101.516, 94.933, 92.401, 88.733, 86.258, 89.244,152.568, 86.690, 84.559, 82.974, 78.968,226.645,246.487,263.848,278.825,289.244,293.661,295.491,296.514,297.807,298.967,298.846,298.958,298.240,298.790,1
  3099,04/01/23 18:05:04,51, 45.00, 19.80,313.344,132.982,136.546,136.552,133.210,132.673,129.914,122.408,117.546,109.219,100.139, 91.614, 86.425, 84.043, 81.081, 78.194, 81.273, 82.448, 79.801, 77.623, 75.169, 71.831,220.160,240.704,260.234,277.035,288.267,292.794,295.243,296.634,298.141,298.301,297.870,298.850,298.131,298.368,1
  3100,04/01/23 18:05:22,51, 45.00,160.20,313.347,147.005,150.297,150.293,146.426,146.556,142.519,135.338,131.182,122.195,111.914,104.037, 97.742, 94.995, 91.111, 88.952, 91.939,135.259, 88.957, 86.284, 84.278, 81.402,228.168,246.978,264.523,279.834,289.731,293.134,295.817,296.819,297.966,298.948,298.651,299.446,299.292,298.883,1
  3101,04/01/23 18:05:23,41, 301.3200,  64.5800,1011.9000, 290.0400,0,1
  3102,04/01/23 18:05:46,51, 90.00, 19.80,313.352,135.492,139.053,139.537,135.774,135.437,131.837,124.857,120.415,111.714,103.097, 94.534, 89.505, 86.492, 83.203, 81.238, 84.074, 86.375, 82.442, 79.789, 77.286, 74.797,220.776,240.794,259.886,276.379,288.450,292.800,295.102,296.843,298.207,298.511,298.877,298.608,298.095,298.242,1
  3103,04/01/23 18:06:04,51, 90.00,160.20,313.353,148.477,151.860,151.829,148.384,148.282,144.827,136.816,134.338,123.347,113.447,104.686, 98.462, 95.132, 91.525, 89.141, 92.045, 96.811, 89.848, 86.443, 84.093, 81.621,228.045,247.198,264.948,279.827,289.581,293.053,295.648,296.295,298.008,297.989,298.490,298.980,298.509,298.961,1
  3104,04/01/23 18:06:05,41, 301.2000,  65.3700,1011.9000, 290.1600,0,1
  3105,04/01/23 18:06:27,51,135.00, 19.80,313.356,138.047,142.036,141.660,137.913,137.714,134.741,127.033,123.861,113.566,104.113, 95.758, 90.655, 87.510, 84.169, 81.841, 84.890,115.474, 82.941, 80.522, 78.363, 75.163,221.082,241.661,259.961,277.276,288.425,292.585,295.183,296.642,297.754,298.525,298.277,298.477,297.988,298.400,1
  3106,04/01/23 18:06:45,51,135.00,160.20,313.352,151.937,154.919,155.327,152.333,152.401,149.396,141.426,136.709,128.532,119.205,111.132,105.536,103.164, 99.853, 97.204,100.664,102.116, 99.346, 96.864, 94.432, 92.523,237.534,254.201,268.997,281.660,289.993,293.047,295.079,296.403,297.239,298.582,298.327,298.338,298.262,298.203,1
  3107,04/01/23 18:06:46,41, 301.0000,  65.0500,1011.9000, 290.6900,0,1
  3108,04/01/23 18:08:03,41, 300.8500,  65.6500,1011.8000, 283.2500,0,1
  3109,04/01/23 18:08:38,51,  0.00, 19.80,313.288,135.470,138.982,139.335,135.510,135.419,131.606,124.882,120.351,111.533,102.201, 95.046, 89.397, 86.014, 82.222, 80.258, 82.571, 84.359, 81.382, 78.741, 76.477, 74.249,221.345,242.121,260.572,277.305,287.829,293.623,295.260,295.506,296.793,297.580,297.510,297.370,297.733,298.224,1
  3110,04/01/23 18:08:55,51,  0.00, 90.00,313.279, 58.263, 60.521, 60.544, 58.149, 57.646, 58.370, 53.239, 51.226, 45.498, 40.905, 38.199, 35.386, 33.103, 31.153, 31.210, 37.482, 41.499, 38.697, 36.870, 35.569, 31.047,113.200,137.092,162.382,193.177,229.009,260.556,281.309,288.860,292.685,293.889,294.349,294.532,295.058,295.532,1
  3111,04/01/23 18:09:13,51,  0.00,160.20,313.266,145.310,148.864,149.694,145.531,144.987,141.331,134.205,130.315,120.323,111.160,103.738, 97.301, 94.336, 90.153, 88.262, 90.843,162.475, 88.640, 86.818, 84.874, 81.977,228.208,246.733,264.214,279.520,288.711,293.073,294.836,295.808,296.948,297.350,297.479,297.992,298.284,298.152,1
  3112,04/01/23 18:09:36,51, 45.00, 19.80,313.245,133.974,137.019,137.694,133.351,133.677,130.458,122.879,119.298,110.166,101.669, 94.074, 88.408, 84.899, 80.965, 78.697, 81.758, 83.632, 80.386, 78.585, 76.402, 73.449,219.530,240.297,259.520,276.441,287.261,293.271,294.361,295.392,296.547,296.890,297.054,297.124,297.311,298.322,1
  3113,04/01/23 18:09:54,51, 45.00,160.20,313.230,144.080,147.533,148.450,144.793,144.351,140.197,132.805,129.039,119.105,109.930,102.606, 95.958, 93.321, 88.835, 86.418, 88.880,133.785, 86.887, 84.449, 82.865, 80.016,225.592,244.910,262.956,278.317,287.619,292.783,293.931,295.189,296.040,296.967,296.795,296.595,296.332,297.837,1
  3114,04/01/23 18:09:55,41, 300.7600,  66.4600,1011.9000, 272.4700,0,1
  3115,04/01/23 18:10:18,51, 90.00, 19.80,313.207,138.441,141.429,141.764,138.253,138.262,134.686,128.216,123.953,114.600,106.366, 99.655, 94.144, 90.529, 87.309, 85.351, 88.231, 90.544, 86.938, 85.061, 82.936, 80.519,223.322,242.851,261.609,277.454,287.319,293.057,294.487,295.741,297.261,297.736,297.767,297.648,298.080,299.259,1
  3116,04/01/23 18:10:36,51, 90.00,160.20,313.193,150.065,153.265,153.981,150.327,149.950,145.937,138.825,135.729,124.636,114.963,107.648,100.697, 97.512, 93.428, 90.840, 93.809, 97.927, 91.343, 88.766, 86.738, 84.559,228.702,247.080,264.330,279.136,288.231,293.502,294.305,295.624,296.356,296.960,296.579,297.282,297.334,297.578,1
  3117,04/01/23 18:10:36,41, 300.7900,  67.1900,1011.8000, 276.7700,0,1
  3118,04/01/23 18:10:58,51,135.00, 19.80,313.182,139.643,143.363,143.100,139.066,139.334,134.956,128.648,126.233,115.088,106.481, 98.538, 92.855, 89.658, 85.544, 83.716, 86.135,114.655, 84.528, 82.443, 80.249, 77.370,222.195,241.845,259.917,277.402,287.760,292.547,294.192,295.468,296.908,297.405,297.843,297.511,297.465,298.063,1
  3119,04/01/23 18:11:16,51,135.00,160.20,313.172,150.265,153.700,154.125,150.495,150.664,146.779,139.505,135.063,126.375,116.863,109.761,103.591, 99.985, 96.576, 94.239, 96.979, 98.111, 95.389, 92.975, 90.993, 88.994,233.263,250.057,266.644,279.743,288.806,293.255,294.118,295.085,296.031,297.089,296.916,296.458,297.295,297.691,1
  3120,04/01/23 18:11:17,41, 300.7100,  66.7000,1011.8000, 251.5300,0,1
  3121,04/01/23 18:12:35,41, 300.7300,  65.9700,1011.8000, 268.4400,0,1
  3122,04/01/23 18:13:10,51,  0.00, 19.80,313.136,135.543,138.994,139.201,136.442,134.864,131.692,124.625,120.109,112.027,102.285, 94.768, 89.059, 85.948, 82.026, 79.814, 83.323, 84.026, 81.484, 78.692, 77.587, 73.259,222.303,242.417,261.695,277.401,288.339,293.183,294.772,296.359,297.048,297.360,297.974,298.410,298.143,298.620,1
  3123,04/01/23 18:13:27,51,  0.00, 90.00,313.142, 59.457, 61.945, 62.046, 59.917, 59.588, 59.572, 54.985, 52.405, 47.001, 42.266, 39.249, 36.180, 34.418, 32.395, 32.515, 38.169, 42.693, 39.816, 38.028, 35.922, 31.704,114.858,138.703,163.338,193.967,230.023,261.979,282.327,290.602,292.832,295.584,295.849,296.624,297.091,296.781,1
  3124,04/01/23 18:13:45,51,  0.00,160.20,313.149,142.474,146.551,146.246,143.207,142.128,138.791,131.128,126.995,118.290,108.346,100.832, 93.966, 91.018, 87.535, 84.648, 88.129,157.216, 85.426, 83.173, 81.485, 77.380,225.594,245.242,263.075,278.617,288.879,293.815,295.348,295.995,296.970,297.919,297.803,298.906,298.561,298.819,1
  3125,04/01/23 18:14:09,51, 45.00, 19.80,313.161,135.765,139.449,139.337,136.790,135.740,132.291,125.636,121.786,112.554,104.026, 96.766, 91.376, 87.791, 84.516, 82.184, 86.173, 86.875, 83.938, 82.259, 80.601, 76.959,224.845,244.287,262.656,277.994,288.903,294.550,296.233,296.843,297.496,298.121,298.661,298.920,299.860,299.152,1
  3126,04/01/23 18:14:27,51, 45.00,160.20,313.171,143.545,146.983,147.216,144.626,143.718,139.737,132.919,129.076,119.074,109.029,101.867, 96.353, 92.494, 88.582, 85.507, 89.235,131.729, 86.535, 84.225, 82.197, 78.830,227.081,246.015,264.111,279.171,289.136,293.719,295.490,296.085,296.794,297.186,297.409,298.314,298.391,298.231,1
  3127,04/01/23 18:14:28,41, 301.0500,  66.1300,1011.7000, 271.0200,0,1
  3128,04/01/23 18:14:51,51, 90.00, 19.80,313.185,148.660,152.601,152.372,150.192,149.557,147.322,140.774,137.056,129.607,121.103,115.456,111.331,108.579,105.690,102.988,107.987,110.682,107.317,106.314,105.534,103.146,243.640,258.459,271.439,282.619,290.054,294.358,295.683,297.020,297.712,297.899,298.957,298.832,298.602,298.253,1
  3129,04/01/23 18:15:09,51, 90.00,160.20,313.197,147.271,150.594,150.727,148.142,147.319,143.263,136.699,133.667,122.953,112.932,105.688, 98.790, 96.277, 92.790, 89.499, 93.637, 96.988, 90.893, 88.614, 86.781, 83.578,229.352,248.231,264.821,279.997,289.224,293.858,295.592,296.029,296.745,297.625,297.533,297.858,298.582,298.435,1
  3130,04/01/23 18:15:09,41, 301.1200,  65.6700,1011.7000, 283.3600,0,1
  3131,04/01/23 18:15:31,51,135.00, 19.80,313.207,137.439,141.033,140.890,137.580,136.986,133.517,127.066,123.585,113.991,104.708, 97.264, 92.064, 88.074, 84.366, 82.361, 86.143,116.700, 84.231, 81.438, 79.615, 76.759,223.678,243.822,261.796,278.049,288.902,294.335,296.056,296.888,297.915,298.088,298.579,298.852,299.394,298.746,1
  3132,04/01/23 18:15:49,51,135.00,160.20,313.209,143.364,147.192,147.645,144.801,144.176,140.838,133.438,128.940,120.241,110.815,104.199, 97.064, 94.427, 90.787, 87.726, 91.666, 92.290, 89.549, 86.609, 85.408, 82.032,229.238,248.380,264.969,279.936,289.431,293.960,295.378,296.035,297.523,297.346,297.808,298.529,298.518,298.046,1
  3133,04/01/23 18:15:50,41, 301.0200,  64.5800,1011.7000, 289.8500,0,1
  3134,04/01/23 18:17:08,41, 300.9500,  65.4000,1011.6000, 265.8200,0,1
  3135,04/01/23 18:17:43,51,  0.00, 19.80,313.171,133.560,138.484,137.395,133.747,134.485,131.730,123.928,120.064,111.531,102.728, 95.311, 89.361, 87.114, 82.783, 81.452, 84.926, 85.735, 83.388, 80.534, 78.382, 74.933,224.176,243.049,262.158,278.010,288.927,293.114,294.488,296.040,296.263,297.453,296.457,298.022,297.780,298.442,1
  3136,04/01/23 18:18:00,51,  0.00, 90.00,313.159, 59.498, 61.659, 61.135, 59.000, 59.378, 59.066, 54.540, 52.626, 47.126, 41.814, 39.034, 35.676, 33.764, 32.243, 32.002, 38.311, 41.549, 40.076, 37.326, 36.007, 30.218,114.179,137.499,163.273,193.977,229.812,261.484,282.101,290.976,292.836,294.763,294.591,296.322,296.543,297.332,1
  3137,04/01/23 18:18:18,51,  0.00,160.20,313.149,140.093,143.948,143.722,139.647,140.077,137.023,128.356,124.455,115.327,105.874, 98.159, 92.255, 88.810, 85.113, 82.607, 85.922,162.798, 83.594, 81.730, 79.155, 75.592,224.329,243.866,262.844,278.805,289.009,293.018,294.949,296.731,296.437,297.835,296.901,298.193,297.575,298.440,1
  3138,04/01/23 18:18:42,51, 45.00, 19.80,313.135,137.176,141.387,140.972,137.909,137.854,134.513,127.577,123.252,115.072,105.507, 98.119, 92.282, 89.796, 85.622, 83.788, 87.612, 87.517, 85.520, 82.881, 81.482, 78.180,224.671,243.382,262.166,278.623,288.787,293.972,295.208,297.382,296.940,298.038,297.532,298.454,298.466,299.223,1
  3139,04/01/23 18:19:00,51, 45.00,160.20,313.125,141.265,145.144,145.082,141.889,141.536,138.333,130.164,126.699,117.193,106.911, 99.395, 92.981, 90.299, 85.607, 83.487, 87.079,128.513, 84.751, 81.856, 79.749, 76.892,224.987,244.286,262.622,278.440,289.353,293.788,294.664,296.384,295.844,297.515,296.680,297.775,298.033,298.576,1
  3140,04/01/23 18:19:01,41, 301.1000,  63.7100,1011.5000, 261.1000,0,1
  3141,04/01/23 18:19:23,51, 90.00, 19.80,313.114,152.263,156.086,155.790,153.586,153.368,150.943,144.038,141.140,133.379,125.797,118.709,115.168,111.843,108.615,108.283,111.599,113.383,111.434,110.725,109.307,106.002,248.401,260.691,272.361,283.069,289.952,293.522,294.773,296.052,296.127,297.615,296.845,297.803,297.534,298.217,1
  3142,04/01/23 18:19:41,51, 90.00,160.20,313.105,143.110,146.517,146.127,142.622,143.073,139.630,131.880,129.662,118.640,108.602,101.582, 95.148, 92.701, 88.304, 86.331, 89.538, 93.095, 86.916, 84.669, 82.182, 79.476,225.141,244.770,263.528,278.997,288.642,293.082,294.655,296.820,296.310,297.332,296.775,297.599,297.658,298.318,1
  3143,04/01/23 18:19:42,41, 300.9500,  64.1700,1011.6000, 246.2000,0,1
  3144,04/01/23 18:20:04,51,135.00, 19.80,313.091,139.050,143.007,142.544,139.691,139.066,136.471,129.935,126.369,117.361,107.489,100.611, 95.537, 92.289, 88.417, 87.155, 90.419,119.965, 88.831, 86.243, 84.415, 82.231,223.246,242.945,260.909,277.654,287.776,293.635,294.926,296.254,296.644,297.428,296.767,298.153,297.996,298.479,1
  3145,04/01/23 18:20:22,51,135.00,160.20,313.075,147.744,151.375,151.183,147.645,148.401,146.000,138.464,134.080,126.328,116.918,110.239,104.066,101.686, 98.386, 96.810,100.738,100.701, 98.403, 96.103, 95.043, 92.247,232.851,250.299,266.522,280.304,289.289,293.102,294.831,296.383,296.280,297.571,296.786,298.277,297.753,298.992,1
  3146,04/01/23 18:20:23,41, 300.8000,  65.1600,1011.6000, 246.6500,0,1
  3147,04/01/23 18:21:40,41, 300.9000,  65.1000,1011.5000, 245.0900,0,1
  3148,04/01/23 18:22:15,51,  0.00, 19.80,312.966,133.961,137.099,137.041,133.053,133.915,129.948,123.126,118.998,111.171,101.724, 94.352, 88.584, 85.840, 80.621, 79.532, 82.794, 83.577, 81.069, 78.753, 77.185, 73.158,222.376,241.718,260.651,276.898,287.740,292.716,295.945,295.647,296.870,296.969,298.380,298.938,298.866,298.457,1
  3149,04/01/23 18:22:33,51,  0.00, 90.00,312.958, 58.159, 60.363, 60.200, 57.977, 58.855, 56.937, 53.028, 50.255, 46.018, 40.718, 38.622, 34.906, 33.866, 30.666, 30.941, 37.507, 41.501, 39.107, 37.161, 35.462, 30.665,113.268,136.340,162.180,192.907,229.562,260.982,282.531,289.614,292.956,294.238,295.609,296.827,297.168,297.683,1
  3150,04/01/23 18:22:50,51,  0.00,160.20,312.952,141.353,144.247,144.401,140.757,140.886,136.617,129.626,125.555,117.019,107.408, 99.485, 93.248, 89.873, 85.653, 83.253, 86.839,163.909, 84.762, 82.857, 80.268, 76.672,225.946,244.355,263.468,279.234,288.934,293.901,296.385,296.942,298.425,298.211,298.338,299.079,298.456,299.061,1
  3151,04/01/23 18:23:14,51, 45.00, 19.80,312.950,134.949,138.333,138.059,135.237,135.220,131.183,123.404,119.484,111.686,102.475, 94.943, 89.736, 86.265, 81.810, 79.472, 83.102, 84.268, 81.324, 79.234, 77.077, 74.050,221.043,240.772,260.282,276.650,288.003,293.231,295.902,296.653,297.787,298.585,298.877,299.419,299.556,299.737,1
  3152,04/01/23 18:23:33,51, 45.00,160.20,312.961,141.612,144.107,144.725,141.052,141.156,136.652,129.527,125.629,116.846,106.708, 99.305, 92.676, 90.515, 85.544, 83.149, 86.160,128.704, 84.003, 81.150, 80.047, 76.461,225.162,244.162,263.240,278.305,288.873,293.169,296.301,296.839,297.329,297.867,297.342,299.180,298.711,299.192,1
  3153,04/01/23 18:23:33,41, 301.3300,  65.3200,1011.5000, 251.5700,0,1
  3154,04/01/23 18:23:55,51, 90.00, 19.80,312.985,142.758,146.018,146.377,143.388,143.491,138.918,132.261,128.503,120.522,111.317,103.762, 98.403, 95.309, 90.816, 89.081, 92.333, 94.423, 91.142, 88.801, 87.483, 83.486,228.016,245.474,263.568,279.162,288.869,293.770,296.430,297.269,297.743,298.484,298.600,299.421,299.167,299.187,1
  3155,04/01/23 18:24:13,51, 90.00,160.20,313.008,139.510,142.429,142.953,139.794,139.905,135.577,128.106,124.948,115.584,105.623, 98.231, 91.980, 89.369, 84.555, 83.029, 85.489, 89.740, 83.873, 80.509, 79.303, 75.789,224.895,243.916,262.850,278.778,288.590,293.425,295.688,296.911,297.196,297.324,296.985,298.130,298.011,298.971,1
  3156,04/01/23 18:24:14,41, 301.4200,  63.5700,1011.4000, 246.2600,0,1
  3157,04/01/23 18:24:36,51,135.00, 19.80,313.043,149.334,153.399,153.436,149.953,150.415,146.752,140.481,136.889,128.277,119.017,112.321,106.984,104.167, 99.719, 98.515,102.031,131.875,100.150, 98.874, 97.607, 95.704,236.066,251.095,266.643,280.036,289.082,293.782,296.088,296.299,298.088,298.056,298.049,299.370,298.784,299.294,1
  3158,04/01/23 18:24:54,51,135.00,160.20,313.070,147.378,150.600,150.876,147.918,148.046,144.583,138.319,134.245,126.604,117.685,111.787,106.274,103.684, 99.799, 97.938,102.140,102.430,101.080, 98.296, 97.212, 95.502,232.466,249.402,266.528,280.084,289.401,292.898,295.888,296.108,296.960,297.768,298.102,298.333,298.013,298.861,1
  3159,04/01/23 18:24:55,41, 301.5300,  63.0200,1011.5000, 256.8300,0,1
  3160,04/01/23 18:26:13,41, 301.5000,  62.3500,1011.4000, 283.5900,0,1
  3161,04/01/23 18:26:47,51,  0.00, 19.80,313.212,131.592,135.217,135.918,132.111,131.568,128.641,121.213,117.205,108.011, 99.781, 92.597, 87.354, 83.542, 79.834, 78.057, 81.236, 82.022, 80.333, 77.662, 75.769, 71.487,222.115,242.005,262.021,278.411,289.506,294.183,296.872,297.344,298.293,299.418,299.469,299.929,300.389,299.815,1
  3162,04/01/23 18:27:05,51,  0.00, 90.00,313.233, 63.423, 65.985, 66.685, 64.076, 64.893, 64.010, 59.581, 56.907, 52.206, 47.741, 44.457, 42.217, 40.165, 37.971, 37.981, 44.163, 48.123, 46.519, 44.933, 44.504, 39.082,132.033,153.387,176.333,204.055,236.893,264.837,283.517,291.208,293.612,296.023,296.613,297.112,297.592,297.726,1
  3163,04/01/23 18:27:23,51,  0.00,160.20,313.257,137.329,140.510,141.592,137.024,137.173,133.648,125.882,122.348,113.187,103.986, 96.318, 90.538, 87.327, 82.950, 80.496, 83.890,155.673, 81.998, 80.255, 77.967, 73.601,224.136,243.877,262.879,278.697,289.127,294.524,296.313,297.098,297.816,299.107,298.341,299.071,299.452,300.001,1
  3164,04/01/23 18:27:47,51, 45.00, 19.80,313.284,136.117,139.968,140.386,136.818,136.434,132.740,125.604,122.007,113.086,103.953, 96.070, 90.570, 87.124, 83.278, 81.531, 83.957, 85.617, 82.637, 80.479, 79.168, 75.009,223.054,242.911,261.602,277.978,289.250,293.739,295.680,296.801,298.030,298.468,298.898,299.083,299.743,299.741,1
  3165,04/01/23 18:28:04,51, 45.00,160.20,313.312,138.444,141.853,143.035,138.910,138.431,135.195,127.726,123.994,114.385,104.813, 97.408, 92.004, 87.993, 84.029, 81.376, 84.525,131.242, 82.580, 80.265, 78.536, 74.470,225.539,244.863,263.763,280.221,290.222,294.762,296.996,297.521,298.488,299.256,299.495,298.812,300.182,300.710,1
  3166,04/01/23 18:28:05,41, 301.5900,  63.0000,1011.4000, 290.9900,0,1
  3167,04/01/23 18:28:28,51, 90.00, 19.80,313.355,143.306,146.934,148.265,144.146,143.629,140.952,133.449,129.755,121.196,113.125,105.406,101.176, 97.222, 93.431, 91.980, 95.214, 96.567, 93.582, 91.998, 90.522, 87.910,229.703,247.390,264.220,279.348,289.743,294.195,295.993,296.695,298.172,299.374,299.707,299.310,300.093,300.029,1
  3168,04/01/23 18:28:46,51, 90.00,160.20,313.387,137.095,140.621,141.743,136.942,136.697,133.614,125.945,124.190,112.721,103.334, 95.808, 90.404, 87.377, 82.485, 80.523, 83.784, 89.502, 81.196, 78.840, 77.823, 74.022,225.304,244.695,264.452,280.133,290.081,294.993,297.261,298.248,298.183,299.506,299.439,299.606,300.314,300.981,1
  3169,04/01/23 18:28:46,41, 301.6800,  63.0200,1011.4000, 291.5000,0,1
  3170,04/01/23 18:29:09,51,135.00, 19.80,313.432,151.224,154.755,155.684,151.433,151.882,148.081,141.202,137.861,127.813,118.940,111.277,106.491,102.648, 98.401, 96.823, 99.761,129.516, 98.284, 96.452, 95.751, 91.852,233.874,250.112,266.495,280.048,289.473,293.860,295.887,296.757,297.808,299.222,299.020,299.269,299.724,300.371,1
  3171,04/01/23 18:29:27,51,135.00,160.20,313.463,149.859,152.880,153.735,150.769,150.625,147.610,140.456,136.836,128.695,120.921,114.219,109.298,106.614,102.656,100.904,104.126,105.627,103.855,102.407,100.658, 97.633,244.737,258.651,272.623,283.630,291.119,294.368,296.233,297.094,297.098,298.696,298.782,299.145,299.629,299.582,1
  3172,04/01/23 18:29:28,41, 301.7700,  63.6700,1011.4000, 291.6900,0,1
  3173,04/01/23 18:30:45,41, 302.0000,  63.2900,1011.5000, 291.6300,0,1
  3174,04/01/23 18:31:21,51,  0.00, 19.80,313.581,137.869,141.536,142.003,139.067,138.289,135.072,129.095,124.011,116.147,107.439,100.753, 95.140, 92.068, 88.777, 86.824, 90.941, 92.227, 90.209, 88.219, 85.654, 82.934,228.633,247.550,263.503,278.629,288.685,292.901,295.562,296.676,297.291,298.125,297.263,298.285,298.330,298.582,1
  3175,04/01/23 18:31:38,51,  0.00, 90.00,313.587, 79.006, 81.273, 82.695, 80.472, 80.379, 80.598, 75.832, 73.611, 69.656, 64.040, 62.487, 59.181, 58.367, 57.221, 56.877, 63.583, 67.903, 66.289, 64.683, 64.626, 61.026,164.322,182.854,200.079,222.632,248.502,270.650,285.227,291.055,293.831,295.645,294.919,297.021,296.847,297.347,1
  3176,04/01/23 18:31:55,51,  0.00,160.20,313.587,141.982,145.035,146.584,143.238,142.224,138.706,130.769,126.475,117.375,107.281, 99.828, 93.378, 90.568, 86.473, 84.092, 87.379,159.567, 85.750, 81.666, 80.609, 76.767,224.063,244.667,261.843,278.043,288.937,293.426,295.569,296.070,297.005,298.440,297.260,298.260,298.946,298.730,1
  3177,04/01/23 18:32:19,51, 45.00, 19.80,313.581,145.483,149.447,150.274,147.235,145.967,143.931,136.705,132.570,125.176,116.531,109.269,104.804,102.495, 98.714, 97.259,100.210,102.396,100.571, 98.407, 97.892, 95.039,238.312,254.746,267.695,281.078,289.537,292.914,295.056,296.512,297.694,298.826,297.452,298.497,298.178,298.021,1
  3178,04/01/23 18:32:37,51, 45.00,160.20,313.573,138.164,141.057,142.529,138.778,138.255,134.310,126.598,122.928,113.245,103.777, 96.089, 89.936, 87.434, 82.993, 80.949, 83.655,123.851, 82.519, 79.458, 77.894, 74.440,223.080,243.904,261.792,278.272,288.440,293.800,295.817,296.316,297.496,297.723,297.708,298.624,298.382,298.872,1
  3179,04/01/23 18:32:38,41, 301.6000,  64.8300,1011.5000, 289.4100,0,1
  3180,04/01/23 18:33:00,51, 90.00, 19.80,313.561,159.705,162.508,164.134,161.505,161.571,158.333,152.449,148.589,141.176,133.421,127.342,123.019,120.710,117.251,116.042,119.547,122.496,120.600,118.576,118.246,116.446,250.732,263.732,273.511,283.365,290.742,293.248,295.013,296.207,297.178,297.925,297.692,298.033,297.972,298.374,1
  3181,04/01/23 18:33:18,51, 90.00,160.20,313.548,139.673,142.706,143.954,140.778,139.553,135.866,128.830,126.482,115.462,105.139, 98.013, 91.770, 89.246, 84.580, 82.596, 86.170, 91.568, 83.970, 80.654, 79.403, 75.938,224.556,245.422,262.605,278.641,289.531,293.513,295.577,296.705,296.819,298.232,297.211,298.769,298.832,298.421,1
  3182,04/01/23 18:33:19,41, 301.2400,  65.8600,1011.5000, 289.9100,0,1
  3183,04/01/23 18:33:42,51,135.00, 19.80,313.526,167.366,170.460,171.752,169.340,168.631,165.828,160.047,157.012,148.767,140.754,134.719,131.046,128.681,125.430,124.371,127.586,160.641,128.526,126.873,126.955,124.746,251.348,263.596,273.277,283.438,290.353,293.317,295.040,295.995,297.151,298.050,297.950,299.078,298.580,298.459,1
  3184,04/01/23 18:33:59,51,135.00,160.20,313.507,139.079,141.957,143.314,139.901,139.169,135.835,128.751,124.129,115.958,106.576, 99.077, 93.189, 90.672, 86.717, 84.674, 87.657, 89.566, 86.712, 83.335, 82.227, 78.722,226.996,246.351,263.478,278.953,289.170,293.821,295.132,296.630,296.486,297.861,296.909,298.188,298.369,298.387,1
  3185,04/01/23 18:34:00,41, 300.9700,  67.6000,1011.5000, 290.1200,0,1
  3186,04/01/23 18:35:18,41, 300.9200,  66.1900,1011.4000, 291.3400,0,1
  3187,04/01/23 18:35:54,51,  0.00, 19.80,313.358,138.261,141.215,141.427,138.638,138.728,135.534,127.969,123.304,115.641,106.410,100.248, 94.704, 91.544, 87.679, 86.279, 88.689, 90.417, 87.931, 86.061, 84.690, 81.204,229.854,247.367,265.011,279.680,289.871,293.844,295.738,296.658,298.035,299.520,299.183,299.176,299.445,299.227,1
  3188,04/01/23 18:36:11,51,  0.00, 90.00,313.336, 71.961, 74.097, 74.585, 72.846, 73.228, 72.054, 68.095, 65.048, 61.120, 56.641, 54.415, 51.214, 49.426, 47.397, 48.071, 53.647, 57.100, 55.148, 53.595, 53.623, 49.031,140.555,160.336,182.628,207.931,240.168,265.978,282.714,289.646,293.475,295.218,295.928,296.471,296.783,296.695,1
  3189,04/01/23 18:36:29,51,  0.00,160.20,313.315,149.469,153.345,153.284,149.932,150.086,146.012,138.322,134.073,124.739,114.730,107.135,101.170, 97.866, 93.264, 91.195, 93.917,163.407, 92.466, 90.272, 88.660, 84.382,229.883,247.689,265.180,279.365,289.119,293.097,295.251,296.164,296.704,297.902,298.200,298.485,298.412,298.672,1
  3190,04/01/23 18:36:52,51, 45.00, 19.80,313.284,146.714,150.205,150.642,147.913,147.627,144.178,137.226,133.336,125.788,117.700,111.293,105.852,102.931, 99.044, 97.929,100.302,102.335,100.411, 98.897, 97.775, 94.556,240.847,255.392,270.065,281.824,289.800,293.587,295.550,296.819,297.447,298.012,298.499,299.064,299.001,298.632,1
