Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
3021,04/04/23 17:39:27,51,45.0,19.8,312.278,147.21,150.201,151.005,146.238,145.269,139.942,132.063,127.073,117.067,106.834,98.495,92.722,88.674,84.592,82.991,84.527,85.826,83.054,80.469,78.569,75.769
3022,04/04/23 17:39:45,51,45.0,160.2,312.287,154.422,157.633,158.322,154.271,153.404,148.689,140.592,136.283,125.882,114.982,107.161,100.846,96.605,92.957,90.848,92.52,139.26,90.131,87.624,85.576,83.093
3024,04/04/23 17:40:08,51,90.0,19.8,312.307,141.623,144.941,145.749,141.77,140.388,135.823,129.083,124.648,115.172,104.949,97.838,93.468,89.117,85.263,83.984,85.999,87.906,84.839,82.6,79.47,78.139
3025,04/04/23 17:40:26,51,90.0,160.2,312.325,158.33,161.24,162.189,158.02,156.935,151.873,143.761,141.986,128.212,117.649,109.501,101.687,98.253,94.109,92.005,93.64,99.062,91.13,88.469,86.084,83.384
3027,04/04/23 17:40:49,51,135.0,19.8,312.351,136.68,139.479,140.526,136.565,134.845,130.771,123.112,120.544,109.655,99.677,92.504,86.635,82.447,78.52,77.42,80.198,115.713,78.742,76.97,74.168,72.052
3028,04/04/23 17:41:07,51,135.0,160.2,312.372,157.808,161.152,161.805,157.808,156.342,151.116,142.503,138.022,127.87,115.92,107.76,100.873,96.913,92.961,90.176,92.459,92.671,89.568,87.779,85.193,82.32
3031,04/04/23 17:43:00,51,0.0,19.8,312.504,154.759,158.343,158.632,153.313,153.362,147.408,139.579,134.371,124.03,113.933,105.161,98.175,95.314,90.661,88.085,90.585,90.922,88.12,85.068,83.531,80.441
3032,04/04/23 17:43:18,51,0.0,90.0,312.534,61.961,63.771,64.629,61.149,61.656,60.16,54.919,52.227,46.806,42.121,38.789,35.668,34.229,31.708,31.775,37.645,41.344,39.175,36.498,35.572,30.944
3033,04/04/23 17:43:35,51,0.0,160.2,312.561,141.742,144.854,145.391,141.135,141.148,135.978,128.974,124.707,114.776,105.084,97.571,91.702,87.911,83.619,81.834,85.551,175.912,83.419,80.292,78.339,75.229
3034,04/04/23 17:43:59,51,45.0,19.8,312.597,149.749,153.484,153.67,148.482,148.112,143.306,135.029,129.143,119.446,109.153,100.596,94.48,90.926,86.965,84.371,86.866,88.25,85.307,82.137,79.682,76.926
3035,04/04/23 17:44:17,51,45.0,160.2,312.627,148.852,152.035,152.478,147.625,147.9,142.556,134.784,130.655,120.282,109.588,102.289,95.036,92.609,87.82,85.758,88.231,138.15,85.735,82.862,80.102,77.621
3037,04/04/23 17:44:40,51,90.0,19.8,312.67,150.636,154.036,154.557,149.372,149.189,144.49,136.958,131.296,122.454,112.687,104.983,99.103,95.999,92.157,90.314,92.594,94.126,90.527,87.714,85.502,83.876
3038,04/04/23 17:44:59,51,90.0,160.2,312.704,158.557,161.988,162.137,157.585,157.319,152.612,144.18,142.319,129.367,118.82,110.782,103.912,100.203,95.875,93.576,95.95,102.368,93.238,90.667,88.184,85.942
3040,04/04/23 17:45:21,51,135.0,19.8,312.743,136.504,139.373,140.073,135.191,134.536,130.035,123.166,120.279,109.536,100.375,92.456,86.297,83.307,79.289,77.671,80.202,109.898,79.024,76.125,74.87,71.332
3041,04/04/23 17:45:39,51,135.0,160.2,312.774,156.666,160.0,160.749,155.263,155.412,149.901,141.423,135.716,126.069,115.509,106.853,100.401,96.728,92.31,89.907,92.68,92.151,89.115,86.455,84.46,81.208
3044,04/04/23 17:47:32,51,0.0,19.8,312.919,150.677,152.903,153.6,148.637,148.575,143.389,134.545,129.708,119.67,109.417,100.462,94.369,91.56,86.722,84.596,87.221,87.639,84.082,82.621,80.282,76.841
3045,04/04/23 17:47:50,51,0.0,90.0,312.933,60.504,61.915,62.127,59.035,58.209,58.446,53.518,50.529,45.623,40.719,37.548,34.22,33.099,30.024,31.126,36.99,40.855,38.214,37.129,35.25,30.659
3046,04/04/23 17:48:07,51,0.0,160.2,312.946,138.938,141.51,141.743,137.187,137.404,132.52,124.696,120.334,112.113,102.215,94.079,88.077,85.531,80.823,79.71,82.001,151.18,81.102,77.924,76.913,73.112
3047,04/04/23 17:48:31,51,45.0,19.8,312.962,153.612,156.205,156.224,151.359,151.172,146.209,138.161,132.967,123.029,112.922,104.205,97.386,93.702,89.511,87.201,89.293,90.496,86.775,84.24,83.023,79.211
3048,04/04/23 17:48:49,51,45.0,160.2,312.978,146.746,149.083,149.451,145.334,145.34,140.827,132.376,128.04,117.972,108.306,100.271,92.81,90.169,85.806,83.981,86.921,129.318,84.148,81.595,80.118,76.937
3050,04/04/23 17:49:12,51,90.0,19.8,313.005,158.366,160.516,160.999,156.512,155.974,151.695,143.969,138.412,129.46,119.422,110.842,105.07,101.807,97.305,95.734,98.111,99.43,96.197,93.333,91.53,89.707
3051,04/04/23 17:49:30,51,90.0,160.2,313.031,155.287,158.256,158.669,154.32,154.53,149.141,140.572,138.836,126.143,115.874,107.084,100.031,97.074,92.37,90.473,92.708,98.524,89.969,87.401,86.004,82.99
3053,04/04/23 17:49:54,51,135.0,19.8,313.062,135.678,138.254,138.442,133.949,133.989,129.307,121.548,118.557,108.531,100.024,91.335,85.267,82.71,78.364,77.553,80.544,110.455,77.982,76.142,74.867,71.12
3054,04/04/23 17:50:12,51,135.0,160.2,313.086,158.487,161.58,161.413,157.187,157.265,151.98,143.571,137.195,128.498,117.151,108.542,101.548,98.45,93.463,91.781,94.409,93.799,90.498,88.412,86.747,83.454
3057,04/04/23 17:52:06,51,0.0,19.8,313.171,153.492,156.902,157.39,152.005,151.745,146.539,138.115,132.699,123.26,111.918,103.289,97.064,93.746,88.522,87.124,88.584,89.382,86.738,83.795,82.022,78.708
3058,04/04/23 17:52:24,51,0.0,90.0,313.186,60.844,62.704,62.771,60.189,60.148,58.689,54.269,50.869,46.309,40.998,37.38,34.493,33.835,30.277,32.226,37.026,41.224,39.109,36.375,35.282,30.793
3059,04/04/23 17:52:41,51,0.0,160.2,313.201,138.321,141.444,141.308,136.813,136.777,132.514,124.651,119.331,111.193,100.986,93.444,87.751,84.813,80.645,79.452,81.823,163.449,80.695,78.103,76.456,72.343
3060,04/04/23 17:53:05,51,45.0,19.8,313.226,155.781,159.957,159.856,154.904,154.716,149.097,141.56,135.364,126.93,116.223,107.245,101.832,98.024,93.717,91.957,93.926,94.314,92.512,89.674,87.627,85.111
3061,04/04/23 17:53:22,51,45.0,160.2,313.24,139.459,142.724,143.394,139.247,138.926,134.21,125.995,121.238,112.545,102.275,94.768,88.793,85.563,80.974,80.492,82.053,129.204,80.972,78.06,75.949,72.949
3063,04/04/23 17:53:46,51,90.0,19.8,313.26,173.463,177.307,177.446,173.186,172.756,169.023,163.977,158.604,150.638,140.777,135.746,130.237,128.598,124.683,124.232,127.883,129.769,126.689,125.353,125.601,125.874
3064,04/04/23 17:54:04,51,90.0,160.2,313.272,151.779,154.854,155.352,151.018,150.779,145.625,137.612,133.887,123.211,111.654,103.219,96.652,93.889,88.903,87.406,88.772,95.009,86.838,84.261,81.892,78.662
3066,04/04/23 17:54:27,51,135.0,19.8,313.281,139.217,142.497,143.214,138.534,138.569,133.928,126.461,122.328,114.077,103.768,95.983,90.046,87.077,82.989,82.217,84.581,120.558,83.73,80.687,79.449,76.065
3067,04/04/23 17:54:45,51,135.0,160.2,313.288,149.453,152.983,153.357,148.549,148.223,143.296,135.017,128.734,120.416,109.082,101.995,95.066,92.379,87.705,85.989,87.781,88.597,86.011,82.851,81.135,78.091
3070,04/04/23 17:56:40,51,0.0,19.8,313.323,157.008,160.719,160.465,155.504,155.477,149.664,140.854,136.012,125.912,114.151,106.32,99.753,95.912,91.623,88.841,91.543,91.725,88.529,85.906,83.623,80.225
3071,04/04/23 17:56:57,51,0.0,90.0,313.334,61.938,64.776,64.084,61.026,61.162,59.973,54.483,51.99,47.856,40.914,38.427,35.562,33.774,31.442,32.325,37.664,42.069,38.94,37.078,35.293,31.204
3072,04/04/23 17:57:15,51,0.0,160.2,313.342,140.509,144.583,143.975,140.156,139.753,135.259,127.171,122.898,114.353,104.386,97.426,90.55,88.219,84.609,82.56,85.872,179.028,84.859,82.022,79.858,76.321
3073,04/04/23 17:57:38,51,45.0,19.8,313.348,158.808,161.947,162.149,157.476,157.222,152.113,143.13,138.262,128.148,116.759,108.392,102.056,97.918,93.863,91.616,93.31,93.805,91.236,88.994,86.342,83.807
3074,04/04/23 17:57:56,51,45.0,160.2,313.351,140.645,144.042,143.606,139.81,139.277,134.605,126.801,122.393,113.326,102.408,95.653,88.968,86.338,82.158,80.334,83.139,130.432,81.537,78.435,76.505,73.737
3076,04/04/23 17:58:20,51,90.0,19.8,313.356,175.755,179.211,179.187,175.318,174.975,169.503,161.546,157.118,148.646,137.285,130.533,124.848,121.273,117.602,116.092,117.953,119.37,117.025,114.786,113.341,112.007
3077,04/04/23 17:58:38,51,90.0,160.2,313.354,144.014,147.388,147.322,143.065,142.793,138.003,129.993,127.522,115.951,104.597,97.765,91.033,88.283,83.763,82.27,84.473,91.3,82.204,80.406,77.858,74.858
3079,04/04/23 17:59:01,51,135.0,19.8,313.352,138.237,141.468,141.939,137.246,136.978,132.265,124.965,121.942,111.634,101.509,94.407,88.411,84.886,81.054,79.512,82.061,113.618,80.862,78.313,76.629,73.524
3080,04/04/23 17:59:19,51,135.0,160.2,313.349,151.931,155.477,155.747,150.789,150.614,145.097,136.608,131.702,122.467,111.213,103.482,96.325,93.437,88.874,86.943,89.152,89.939,86.503,83.774,81.663,79.353
3083,04/04/23 18:01:12,51,0.0,19.8,313.281,155.182,158.947,159.112,154.625,153.676,148.257,139.485,134.539,124.848,113.177,105.179,98.667,94.409,90.144,87.76,90.54,91.069,88.707,85.151,83.592,79.695
3084,04/04/23 18:01:30,51,0.0,90.0,313.273,64.539,67.087,67.853,64.197,64.349,63.141,57.739,54.17,49.535,43.952,40.544,37.523,35.092,32.983,33.256,39.644,43.877,40.686,39.193,37.365,32.599
3085,04/04/23 18:01:47,51,0.0,160.2,313.269,138.604,142.482,142.616,138.378,137.444,133.214,125.078,121.128,112.461,102.226,95.259,89.068,85.736,81.995,78.876,84.016,175.045,81.583,78.088,76.813,73.458
3086,04/04/23 18:02:10,51,45.0,19.8,313.268,161.859,165.926,165.857,161.252,160.9,155.354,146.457,142.503,132.315,122.335,113.309,107.174,103.534,98.363,96.155,99.074,99.72,96.82,94.401,91.783,88.076
3087,04/04/23 18:02:28,51,45.0,160.2,313.277,138.172,142.575,142.456,138.384,137.698,133.126,124.885,121.154,111.733,101.91,94.472,88.541,85.135,81.202,78.423,82.369,129.132,80.973,77.331,76.605,73.31
3089,04/04/23 18:02:51,51,90.0,19.8,313.295,171.354,175.266,175.7,171.237,170.676,165.618,157.949,152.733,144.042,133.454,126.059,120.135,116.595,113.239,110.431,113.862,115.801,112.547,109.713,109.256,107.202
3090,04/04/23 18:03:09,51,90.0,160.2,313.309,144.785,148.815,148.803,144.366,143.998,139.806,130.68,128.061,116.967,106.982,99.451,92.78,89.23,85.4,82.686,86.611,91.875,84.221,80.89,79.37,76.444
3092,04/04/23 18:03:32,51,135.0,19.8,313.327,143.479,147.416,147.703,143.389,143.064,138.761,130.551,127.313,118.094,107.911,100.734,94.787,91.139,87.191,84.744,88.75,124.601,88.067,85.295,83.035,80.273
3093,04/04/23 18:03:50,51,135.0,160.2,313.337,155.559,159.287,159.785,154.9,154.234,148.688,140.359,134.945,125.71,114.33,106.503,99.279,95.781,91.636,88.716,92.112,92.256,89.284,86.482,84.146,81.06
3096,04/04/23 18:05:44,51,0.0,19.8,313.404,156.54,159.313,159.882,155.039,154.286,149.316,140.419,140.746,125.171,115.229,106.034,99.661,96.528,91.794,90.052,92.127,92.08,89.513,86.519,85.434,81.934
3097,04/04/23 18:06:02,51,0.0,90.0,313.418,64.402,66.655,66.505,63.362,63.698,62.153,57.115,55.004,48.545,43.437,39.994,36.505,34.94,32.135,32.368,38.335,41.9,39.82,37.913,36.668,31.566
3098,04/04/23 18:06:19,51,0.0,160.2,313.433,139.729,142.202,142.862,138.312,138.369,133.582,125.734,122.535,112.453,103.057,94.93,88.507,86.499,81.456,79.612,82.98,164.741,81.127,78.398,76.565,73.803
3099,04/04/23 18:06:44,51,45.0,19.8,313.458,163.804,167.214,167.621,162.657,162.607,156.837,148.768,143.626,133.32,122.98,113.564,106.781,104.404,99.51,97.626,99.466,99.96,97.841,95.03,93.23,90.656
3100,04/04/23 18:07:02,51,45.0,160.2,313.476,137.407,140.078,141.025,136.591,136.846,131.95,124.201,120.123,111.11,100.935,93.429,86.685,84.602,80.466,77.824,81.464,132.977,80.277,77.317,75.872,72.533
3102,04/04/23 18:07:24,51,90.0,19.8,313.505,165.629,168.694,169.006,164.451,163.642,158.394,150.141,145.51,134.828,124.807,116.62,109.824,107.165,102.428,100.217,103.319,103.852,101.247,99.348,98.446,95.489
3103,04/04/23 18:07:42,51,90.0,160.2,313.531,144.464,146.911,147.295,142.805,142.98,138.32,130.215,128.281,115.865,105.456,97.807,90.599,88.699,84.092,82.458,85.243,93.254,83.079,80.108,78.471,75.56
3105,04/04/23 18:08:05,51,135.0,19.8,313.562,141.294,144.396,144.606,140.305,139.485,135.526,127.519,124.727,113.622,104.215,96.22,89.616,87.372,82.733,81.75,84.452,113.154,82.972,79.933,78.799,75.397
3106,04/04/23 18:08:23,51,135.0,160.2,313.579,158.983,161.953,162.183,157.184,157.285,151.843,142.89,137.823,127.447,116.487,107.973,100.587,97.509,92.907,90.064,92.513,93.054,89.852,87.287,85.925,81.828
3109,04/04/23 18:10:16,51,0.0,19.8,313.642,158.963,162.318,163.26,158.134,158.533,152.837,145.016,140.438,129.549,119.944,110.801,105.087,102.029,97.41,95.195,97.376,98.094,96.086,93.618,92.061,88.292
3110,04/04/23 18:10:33,51,0.0,90.0,313.645,70.049,72.187,72.276,69.089,69.711,67.467,61.694,59.975,53.178,47.181,43.401,40.851,38.144,36.046,36.272,41.64,45.169,43.694,40.518,39.547,34.49
3111,04/04/23 18:10:51,51,0.0,160.2,313.654,140.193,143.448,144.173,139.263,139.442,134.729,127.026,123.767,114.003,104.203,96.618,90.613,87.89,83.595,81.996,85.078,178.463,83.764,80.996,79.753,75.628
3112,04/04/23 18:11:14,51,45.0,19.8,313.667,169.652,172.986,173.607,169.543,169.859,164.888,156.808,152.828,143.156,134.122,125.788,120.714,117.914,114.208,112.74,114.888,116.207,114.929,112.544,112.434,109.099
3113,04/04/23 18:11:32,51,45.0,160.2,313.676,138.2,141.421,141.923,137.349,137.329,133.041,124.649,121.588,111.551,102.282,94.123,88.464,85.769,80.661,79.231,82.422,126.41,80.69,77.334,75.996,72.853
3115,04/04/23 18:11:55,51,90.0,19.8,313.69,157.787,161.282,162.384,156.786,156.85,150.725,141.742,137.724,126.89,116.266,107.118,101.002,97.495,92.639,90.041,92.251,93.526,89.729,87.585,86.363,81.869
3116,04/04/23 18:12:13,51,90.0,160.2,313.692,145.71,148.974,149.56,144.534,144.52,139.237,131.362,129.475,116.682,107.344,99.375,92.945,89.981,85.08,83.267,85.733,92.483,83.981,81.735,80.144,76.121
3118,04/04/23 18:12:37,51,135.0,19.8,313.692,138.134,141.772,141.587,137.148,137.399,132.519,124.648,122.368,111.098,101.466,93.934,88.132,84.925,80.39,78.695,81.396,111.621,80.507,76.99,76.619,72.093
3119,04/04/23 18:12:55,51,135.0,160.2,313.688,158.213,161.279,161.882,157.23,157.66,151.719,143.26,138.157,127.569,116.631,107.988,101.471,97.56,93.195,90.871,92.293,93.111,90.77,86.907,85.668,81.833
3122,04/04/23 18:14:49,51,0.0,19.8,313.697,156.228,159.308,160.119,154.701,154.644,149.533,140.408,135.967,124.976,114.451,106.025,98.843,95.793,91.082,88.55,91.504,91.878,88.642,86.376,84.487,80.724
3123,04/04/23 18:15:07,51,0.0,90.0,313.706,65.063,67.388,67.705,63.797,64.466,62.657,57.714,54.753,48.952,43.366,40.805,37.077,35.221,32.442,32.624,38.456,41.892,39.758,37.502,36.52,31.667
3124,04/04/23 18:15:25,51,0.0,160.2,313.717,142.286,145.494,145.748,140.498,141.237,136.945,128.842,124.473,115.748,105.171,98.644,91.405,88.828,83.643,82.6,85.446,171.804,83.709,81.079,79.671,76.026
3125,04/04/23 18:15:48,51,45.0,19.8,313.733,228.91,231.539,231.916,231.553,231.79,232.571,229.527,227.901,226.034,222.93,222.444,220.699,220.072,219.181,219.935,223.222,225.45,225.449,227.357,228.897,228.211
3126,04/04/23 18:16:06,51,45.0,160.2,313.748,136.813,140.096,140.762,135.765,136.556,131.736,123.335,119.425,110.376,100.203,93.04,87.168,84.38,79.212,77.677,81.172,123.267,79.398,76.803,75.351,71.775
3128,04/04/23 18:16:29,51,90.0,19.8,313.775,153.728,156.599,157.128,152.111,151.824,146.691,137.361,133.178,122.612,112.245,104.018,97.224,93.693,88.628,86.888,89.239,90.71,86.987,84.209,82.844,78.998
3129,04/04/23 18:16:47,51,90.0,160.2,313.802,150.027,153.273,153.83,148.619,149.209,144.988,135.498,133.02,120.952,110.073,102.454,95.665,92.402,87.673,85.786,87.587,92.63,86.239,83.377,81.43,77.594
3131,04/04/23 18:17:10,51,135.0,19.8,313.835,139.146,142.067,142.298,137.385,137.537,133.283,125.371,121.998,111.494,101.802,94.288,88.468,85.482,81.259,79.233,82.324,114.295,80.163,77.843,76.704,73.119
3132,04/04/23 18:17:28,51,135.0,160.2,313.86,162.513,165.303,166.331,161.229,161.317,155.447,146.339,141.964,131.384,120.201,111.967,104.827,100.946,96.499,93.962,95.463,95.771,92.991,90.331,88.366,85.484
3135,04/04/23 18:19:21,51,0.0,19.8,313.981,160.195,163.511,164.647,159.421,158.844,153.599,145.41,143.176,130.618,119.453,111.123,104.441,100.836,96.372,94.858,96.942,97.811,95.045,92.692,90.942,87.74
3136,04/04/23 18:19:39,51,0.0,90.0,313.998,66.122,68.027,68.891,64.929,65.279,63.653,58.347,54.687,49.609,44.045,40.426,37.07,35.846,32.131,33.561,39.557,42.729,40.979,38.19,37.157,32.516
3137,04/04/23 18:19:56,51,0.0,160.2,314.015,140.044,143.045,144.614,138.976,138.934,134.162,127.003,122.073,113.498,103.33,95.92,90.113,87.288,82.524,81.022,84.745,168.462,82.963,80.163,79.16,75.152
3138,04/04/23 18:20:20,51,45.0,19.8,314.029,160.656,163.81,165.286,159.948,160.02,154.18,146.693,140.919,131.482,120.095,111.618,105.672,102.659,97.402,95.963,98.055,98.539,96.23,93.375,91.889,88.505
3139,04/04/23 18:20:38,51,45.0,160.2,314.044,138.381,141.248,142.635,137.491,137.51,132.905,125.2,120.49,111.707,101.436,93.605,87.749,85.143,80.194,78.594,81.931,127.986,80.258,77.628,76.675,72.708
3141,04/04/23 18:21:01,51,90.0,19.8,314.062,148.68,151.7,152.965,147.773,147.585,142.246,134.198,129.007,119.781,109.421,100.525,95.046,91.715,86.876,85.033,87.741,88.305,86.114,83.369,81.179,77.776
3142,04/04/23 18:21:19,51,90.0,160.2,314.078,150.372,153.743,154.745,149.946,149.436,144.612,136.271,133.618,121.476,110.148,102.11,95.385,92.636,87.268,85.37,87.95,94.13,86.07,83.881,81.243,78.437
3144,04/04/23 18:21:43,51,135.0,19.8,314.098,136.968,140.347,141.43,136.271,136.157,131.795,123.513,120.291,109.968,100.335,92.445,86.92,83.757,78.916,78.031,80.131,110.755,79.889,77.295,75.576,71.428
3145,04/04/23 18:22:01,51,135.0,160.2,314.11,163.493,167.337,168.41,163.173,163.279,157.431,149.244,143.093,134.401,122.653,114.602,108.197,105.329,100.509,98.576,101.416,101.986,99.134,96.652,95.092,92.098
3148,04/04/23 18:23:54,51,0.0,19.8,314.142,169.263,171.912,172.405,168.481,168.428,163.318,155.946,151.109,141.383,132.813,124.353,119.282,115.991,112.49,110.304,112.627,114.425,112.373,110.432,109.74,107.489
3149,04/04/23 18:24:12,51,0.0,90.0,314.143,66.88,68.53,68.758,64.995,65.452,64.099,58.314,55.061,50.337,43.88,40.809,37.786,35.288,33.587,33.732,39.056,44.424,40.725,39.499,38.052,32.351
3150,04/04/23 18:24:30,51,0.0,160.2,314.134,141.528,143.919,144.846,139.844,139.771,135.14,127.234,122.152,113.303,103.51,95.969,90.125,86.471,83.181,80.678,83.84,153.344,82.039,80.007,77.946,75.032
3151,04/04/23 18:24:54,51,45.0,19.8,314.12,157.01,160.38,161.358,156.02,156.198,151.58,143.707,138.012,128.949,119.458,111.629,106.195,101.766,98.897,96.369,98.703,100.009,96.8,95.235,94.704,91.551
3152,04/04/23 18:25:12,51,45.0,160.2,314.112,140.649,143.645,144.129,139.605,139.452,134.642,126.429,122.317,112.55,102.58,95.317,88.991,85.881,82.805,80.015,82.893,130.945,81.014,78.81,76.911,73.856
3154,04/04/23 18:25:35,51,90.0,19.8,314.099,144.828,147.725,148.109,143.296,143.38,138.479,130.749,124.827,116.29,106.562,98.13,92.465,88.731,85.215,82.27,85.557,87.845,83.226,81.19,79.741,75.868
3155,04/04/23 18:25:53,51,90.0,160.2,314.097,152.842,154.743,155.651,151.128,151.032,145.722,137.693,134.689,122.426,111.835,102.901,97.063,92.918,89.457,86.7,89.366,92.849,86.841,83.909,82.572,78.927
3157,04/04/23 18:26:16,51,135.0,19.8,314.098,138.726,141.306,142.214,137.593,137.767,133.15,124.919,121.517,110.707,101.352,93.323,89.155,84.635,80.841,79.281,82.326,107.693,80.209,78.585,76.931,73.519
3158,04/04/23 18:26:34,51,135.0,160.2,314.099,161.91,164.851,165.779,161.166,160.442,154.97,146.4,139.783,130.189,119.753,110.543,103.723,99.78,96.081,92.896,95.229,95.808,92.111,89.851,88.506,84.834
3161,04/04/23 18:28:28,51,0.0,19.8,314.099,166.366,169.276,170.246,165.959,166.169,160.927,151.853,147.157,137.737,127.709,119.563,112.456,110.797,105.69,103.52,106.124,106.391,104.209,102.373,101.877,97.872
3162,04/04/23 18:28:45,51,0.0,90.0,314.092,65.063,66.437,68.028,64.702,64.763,63.508,57.698,54.592,49.123,43.287,40.351,36.936,35.731,32.669,32.869,39.592,43.282,40.332,38.171,36.843,32.442
3163,04/04/23 18:29:02,51,0.0,160.2,314.086,141.372,143.834,144.784,140.678,140.165,135.735,127.603,123.051,113.735,104.204,96.12,90.176,87.664,82.503,80.588,84.036,169.488,82.198,78.964,78.676,74.625
3164,04/04/23 18:29:26,51,45.0,19.8,314.085,150.512,153.805,154.42,150.07,150.543,145.495,137.729,132.333,123.695,113.439,105.901,99.745,97.889,93.107,90.657,93.246,94.664,92.143,89.527,88.009,85.199
3165,04/04/23 18:29:44,51,45.0,160.2,314.086,139.871,142.677,143.419,139.525,139.065,135.026,127.097,122.302,113.015,103.21,95.305,89.113,87.263,82.381,79.776,83.518,132.914,81.414,78.469,77.724,74.157
3167,04/04/23 18:30:07,51,90.0,19.8,314.096,142.9,145.946,146.386,142.155,142.215,137.627,129.438,124.479,115.311,105.514,97.07,91.169,88.846,83.815,82.053,84.962,86.237,82.734,80.585,79.104,75.743
3168,04/04/23 18:30:25,51,90.0,160.2,314.11,152.948,156.261,157.137,152.64,152.535,147.163,139.157,136.773,124.454,112.93,105.39,98.155,96.33,90.443,88.509,91.068,94.477,88.457,85.755,84.772,80.734
3170,04/04/23 18:30:49,51,135.0,19.8,314.134,140.822,143.703,144.299,140.391,139.856,135.633,127.607,124.603,113.591,103.886,96.037,89.848,87.869,83.348,81.294,84.723,112.354,82.151,80.425,78.857,75.299
3171,04/04/23 18:31:07,51,135.0,160.2,314.151,168.124,171.3,172.048,168.04,167.272,162.367,154.444,148.518,139.806,128.642,120.821,114.219,111.618,106.726,103.703,106.933,107.78,103.799,101.637,101.186,97.926
3174,04/04/23 18:33:01,51,0.0,19.8,314.227,157.06,160.464,161.162,156.003,155.851,151.098,141.647,137.074,126.955,115.977,107.232,99.94,96.29,92.636,89.566,92.127,93.127,90.641,87.177,85.28,81.933
3175,04/04/23 18:33:18,51,0.0,90.0,314.24,64.793,67.054,67.595,63.883,64.072,63.299,56.764,55.106,49.509,43.027,40.612,36.461,34.514,33.452,33.515,38.958,42.226,40.793,37.26,37.069,32.133
3176,04/04/23 18:33:36,51,0.0,160.2,314.255,141.208,144.492,144.963,140.357,140.49,136.318,127.399,124.176,114.409,104.101,97.092,89.992,86.961,83.085,81.554,84.537,164.009,83.491,79.792,78.757,74.885
3177,04/04/23 18:34:00,51,45.0,19.8,314.274,150.621,154.246,154.78,149.509,150.059,145.457,137.396,131.986,122.944,112.279,104.003,97.303,94.173,90.102,88.091,90.873,90.95,88.671,85.959,84.52,81.426
3178,04/04/23 18:34:18,51,45.0,160.2,314.293,141.044,144.675,145.086,140.153,140.47,136.295,127.83,123.56,114.369,103.67,97.096,89.747,87.171,82.719,81.396,83.924,128.745,82.394,78.887,78.299,74.135
3180,04/04/23 18:34:41,51,90.0,19.8,314.328,145.952,149.781,150.207,145.176,144.99,141.048,132.907,127.672,118.584,108.371,100.652,93.786,90.625,86.571,84.658,87.353,87.788,85.515,82.448,81.083,77.058
3181,04/04/23 18:34:59,51,90.0,160.2,314.357,153.165,156.653,157.164,152.355,152.187,148.234,139.219,136.688,124.833,113.122,105.881,98.031,95.056,90.713,88.55,91.207,95.704,88.754,86.106,84.5,81.218
3183,04/04/23 18:35:22,51,135.0,19.8,314.389,140.171,143.655,143.692,138.899,139.271,135.125,127.109,123.816,113.877,103.162,95.297,89.074,85.688,81.956,80.245,82.842,114.141,81.701,78.822,77.328,74.179
3184,04/04/23 18:35:40,51,135.0,160.2,314.409,174.841,179.025,179.0,175.377,175.003,171.185,163.746,158.543,150.535,140.361,134.023,127.276,125.239,121.444,119.433,122.802,123.421,121.933,119.964,119.382,118.209
3187,04/04/23 18:37:33,51,0.0,19.8,314.481,155.093,158.027,159.529,154.335,153.845,148.305,140.01,135.309,125.454,115.003,106.032,99.103,95.636,91.525,89.415,91.523,92.284,90.228,87.671,85.382,81.737
3188,04/04/23 18:37:51,51,0.0,90.0,314.496,65.588,68.027,68.632,64.717,64.427,63.765,57.797,54.678,49.161,43.981,40.506,36.953,34.962,32.529,33.313,39.469,42.43,40.608,39.21,37.631,32.598
3189,04/04/23 18:38:08,51,0.0,160.2,314.508,140.817,144.009,144.994,140.103,139.801,135.395,126.865,123.02,113.755,104.13,96.311,89.891,86.793,82.131,81.249,84.04,172.933,82.626,80.267,78.234,74.61
3190,04/04/23 18:38:32,51,45.0,19.8,314.521,146.527,149.837,150.588,145.695,145.526,140.333,132.155,127.761,117.863,107.916,100.076,93.484,90.29,85.912,84.169,86.793,86.72,85.079,82.078,80.211,76.525
3191,04/04/23 18:38:50,51,45.0,160.2,314.533,141.405,144.799,145.198,140.595,139.902,135.873,127.654,123.891,113.97,104.35,95.949,90.043,86.919,82.241,81.411,83.78,126.798,82.629,79.594,78.116,74.207
3193,04/04/23 18:39:13,51,90.0,19.8,314.553,146.539,149.864,150.38,145.717,145.063,140.458,132.322,128.115,118.12,108.454,99.845,94.306,91.04,86.083,85.216,87.538,89.81,85.896,83.408,81.266,78.441
3194,04/04/23 18:39:31,51,90.0,160.2,314.575,151.059,153.833,155.049,150.045,149.792,144.531,136.347,134.577,121.82,111.293,103.149,95.786,93.234,88.246,86.15,89.221,93.969,86.621,84.357,82.3,78.55
3196,04/04/23 18:39:55,51,135.0,19.8,314.607,140.44,143.503,143.9,139.809,139.363,135.048,126.632,123.198,112.525,103.309,95.16,89.485,86.312,82.096,80.411,83.039,113.082,81.524,79.336,77.787,74.052
